source_dataset	source_path	row_number_0based	sample_id	page	pdf_page	row_index	source_split	quality	hanzi	candidate_headword	wupin	canonical_wupin	current_label	ipa_conversion_status	cleaning_flags	issue_type	ipa_from_wupin	wupin_back	errors
source_clean	result_all_converted.clean.csv	4151		263					毁谤性的话		hue335paon55shin55tiq5wo52	hue335paon55shin55tiq5wo52				roundtrip_mismatch	huᴇ335pɒŋ55ɕiŋ55tieʔ5ɦuo52	hue335paon55shin55tiq5wuo52	
source_clean	result_all_converted.clean.csv	4152		263					胀话		tsan33wo33	tsan33wo33				roundtrip_mismatch	tsaŋ33ɦuo33	tsan33wuo33	
source_clean	result_all_converted.clean.csv	4153		263					气话		chi33wo33	chi33wo33				roundtrip_mismatch	tɕʰi33ɦuo33	chi33wuo33	
source_clean	result_all_converted.clean.csv	4154		263					揉话		dzeu11wo55	dzeu11wo55				roundtrip_mismatch	dzɤ11ɦuo55	dzeu11wuo55	
source_clean	result_all_converted.clean.csv	4155		263					刁话		tiau33wo55	tiau33wo55				roundtrip_mismatch	tiɒ33ɦuo55	tiau33wuo55	
source_clean	result_all_converted.clean.csv	4156		263					邓话		deon11wo11	deon11wo11				roundtrip_mismatch	dəŋ11ɦuo11	deon11wuo11	
source_clean	result_all_converted.clean.csv	4157		263					宕话		dan11wo11	dan11wo11				roundtrip_mismatch	daŋ11ɦuo11	dan11wuo11	
source_clean	result_all_converted.clean.csv	4158		263					冷话		lan115wo52	lan115wo52				roundtrip_mismatch	laŋ115ɦuo52	lan115wuo52	
source_clean	result_all_converted.clean.csv	4160		264					亮话		lian11wo11	lian11wo11				roundtrip_mismatch	liaŋ11ɦuo11	lian11wuo11	
source_clean	result_all_converted.clean.csv	4161		264					凡话		vaen11wo55	vaen11wo55				roundtrip_mismatch	væ̃11ɦuo55	vaen11wuo55	
source_clean	result_all_converted.clean.csv	4162		264					杜话		du115wo52	du115wo52				roundtrip_mismatch	du115ɦuo52	du115wuo52	
source_clean	result_all_converted.clean.csv	4163		264					懈话		ga115wo52	ga115wo52				roundtrip_mismatch	ɡa115ɦuo52	ga115wuo52	
source_clean	result_all_converted.clean.csv	4164		264					呆话		te33wo55	te33wo55				roundtrip_mismatch	tᴇ33ɦuo55	te33wuo55	
source_clean	result_all_converted.clean.csv	4165		264					绝话		jiq1wo55	jiq1wo55				roundtrip_mismatch	dʑieʔ1ɦuo55	jiq1wuo55	
source_clean	result_all_converted.clean.csv	4166		264					海话		he335wo52	he335wo52				roundtrip_mismatch	hᴇ335ɦuo52	he335wuo52	
source_clean	result_all_converted.clean.csv	4167		264					满话		moen115wo52	moen115wo52				roundtrip_mismatch	mø̃115ɦuo52	moen115wuo52	
source_clean	result_all_converted.clean.csv	4168		264					话把		wo11po11	wo11po11				roundtrip_mismatch	ɦuo11po11	wuo11po11	
source_clean	result_all_converted.clean.csv	4203		265					左边		cia33pien33	cia33pien33				roundtrip_mismatch	tɕia33piẽ33	tcia33pien33	
source_clean	result_all_converted.clean.csv	4204		265					左面		cia33mien33	cia33mien33				roundtrip_mismatch	tɕia33miẽ33	tcia33mien33	
source_clean	result_all_converted.clean.csv	4205		265					借		cia33	cia33				roundtrip_mismatch	tɕia33	tcia33	
source_clean	result_all_converted.clean.csv	4206		265					右边		yeu115pien52	yeu115pien52				roundtrip_mismatch	ɦiɤ115piẽ52	yieu115pien52	
source_clean	result_all_converted.clean.csv	4207		265					右面		yeu115mien52	yeu115mien52				roundtrip_mismatch	ɦiɤ115miẽ52	yieu115mien52	
source_clean	result_all_converted.clean.csv	4232		266					上横头		zan115wan55deu52	zan115wan55deu52				roundtrip_mismatch	zaŋ115ɦuaŋ55dɤ52	zan115wuan55deu52	
source_clean	result_all_converted.clean.csv	4233		266					下横头		gho115wan55deu52	gho115wan55deu52				roundtrip_mismatch	ɦo115ɦuaŋ55dɤ52	gho115wuan55deu52	
source_clean	result_all_converted.clean.csv	4245		266					摆角汇头		pa335koq5we55deu52	pa335koq5we55deu52				roundtrip_mismatch	pa335koʔ5ɦuᴇ55dɤ52	pa335koq5wue55deu52	
source_clean	result_all_converted.clean.csv	4247		266					汇头		we115deu52	we115deu52				roundtrip_mismatch	ɦuᴇ115dɤ52	wue115deu52	
source_clean	result_all_converted.clean.csv	4252		267					天夜		thien33ya55	thien33ya55				roundtrip_mismatch	tʰiẽ33ɦia55	thien33yia55	
source_clean	result_all_converted.clean.csv	4257		267					彩色跃动		tshe335seoq5yaq5don52	tshe335seoq5yaq5don52				roundtrip_mismatch	tsʰᴇ335səʔ5ɦiaʔ5doŋ52	tshe335seoq5yiaq5don52	
source_clean	result_all_converted.clean.csv	4261		267					刮龙卷风		kuaeq3lon55cioen55fon52	kuaeq3lon55cioen55fon52				roundtrip_mismatch	kuæʔ3loŋ55tɕiø̃55foŋ52	kuaeq3lon55tcioen55fon52	
source_clean	result_all_converted.clean.csv	4285		268					出蛟		tsheq3ciau52	tsheq3ciau52				roundtrip_mismatch	tsʰeʔ3tɕiɒ52	tsheq3tciau52	
source_clean	result_all_converted.clean.csv	4291		268					结冰		ciq3pin52	ciq3pin52				roundtrip_mismatch	tɕieʔ3piŋ52	tciq3pin52	
source_clean	result_all_converted.clean.csv	4294		268					夜寒雾冷		ya11gheen11wu11lan11	ya11gheen11wu11lan11				roundtrip_mismatch	ɦia11ɦẽ11ɦu11laŋ11	yia11gheen11wu11lan11	
source_clean	result_all_converted.clean.csv	4297		268					烊雪		yan11shiq5	yan11shiq5				roundtrip_mismatch	ɦiaŋ11ɕieʔ5	yian11shiq5	
source_clean	result_all_converted.clean.csv	4300		268					孵太阳		bu11tha11yan11	bu11tha11yan11				roundtrip_mismatch	bu11tʰa11ɦiaŋ11	bu11tha11yian11	
source_clean	result_all_converted.clean.csv	4302		269					晒太阳		sa33tha33yan33	sa33tha33yan33				roundtrip_mismatch	sa33tʰa33ɦiaŋ33	sa33tha33yian33	
source_clean	result_all_converted.clean.csv	4319		269					还潮		waen11dzau52	waen11dzau52				roundtrip_mismatch	ɦuæ̃11dzɒ52	wuaen11dzau52	
source_clean	result_all_converted.clean.csv	4338		270					烊		yan231	yan231				roundtrip_mismatch	ɦiaŋ231	yian231	
source_clean	result_all_converted.clean.csv	4340		270					逃患		dau11waen55	dau11waen55				roundtrip_mismatch	dɒ11ɦuæ̃55	dau11wuaen55	
source_clean	result_all_converted.clean.csv	4341		270					看见		kheen33cien33	kheen33cien33				roundtrip_mismatch	kʰẽ33tɕiẽ33	kheen33tcien33	
source_clean	result_all_converted.clean.csv	4345		270					横		wan231	wan231				roundtrip_mismatch	ɦuaŋ231	wuan231	
source_clean	result_all_converted.clean.csv	4352		270					听见		thin33cien33	thin33cien33				roundtrip_mismatch	tʰiŋ33tɕiẽ33	thin33tcien33	
source_clean	result_all_converted.clean.csv	4357		271					食祭		zeoq1ci55	zeoq1ci55				roundtrip_mismatch	zəʔ1tɕi55	zeoq1tci55	
source_clean	result_all_converted.clean.csv	4388		272					项颈伸直		ghaon115cin55seen55dzeoq54	ghaon115cin55seen55dzeoq54				roundtrip_mismatch	ɦɒŋ115tɕiŋ55sẽ55dzəʔ54	ghaon115tcin55seen55dzeoq54	
source_clean	result_all_converted.clean.csv	4392		272					摇		yau231	yau231				roundtrip_mismatch	ɦiɒ231	yiau231	
source_clean	result_all_converted.clean.csv	4395		272					拱		cion335	cion335				roundtrip_mismatch	tɕioŋ335	tcion335	
source_clean	result_all_converted.clean.csv	4397		272					拱		cion335	cion335				roundtrip_mismatch	tɕioŋ335	tcion335	
source_clean	result_all_converted.clean.csv	4422		273					卷		cioen335	cioen335				roundtrip_mismatch	tɕiø̃335	tcioen335	
source_clean	result_all_converted.clean.csv	4425		273					揭		ciq45	ciq45				roundtrip_mismatch	tɕieʔ45	tciq45	
source_clean	result_all_converted.clean.csv	4451		274					掬		cioeq45	cioeq45				roundtrip_mismatch	tɕiøʔ45	tcioeq45	
source_clean	result_all_converted.clean.csv	4480		275					鳜		ci33	ci33				roundtrip_mismatch	tɕi33	tci33	
source_clean	result_all_converted.clean.csv	4488		276					丢患		tieu33waen55	tieu33waen55				roundtrip_mismatch	tiɤ33ɦuæ̃55	tieu33wuaen55	
source_clean	result_all_converted.clean.csv	4513		277					系		ci33	ci33				roundtrip_mismatch	tɕi33	tci33	
source_clean	result_all_converted.clean.csv	4534		277					塞进		sa33cin33	sa33cin33				roundtrip_mismatch	sa33tɕiŋ33	sa33tcin33	
source_clean	result_all_converted.clean.csv	4583		279					汇		we113	we113				roundtrip_mismatch	ɦuᴇ113	wue113	
source_clean	result_all_converted.clean.csv	4590		279					做生活		tso33san33weq3	tso33san33weq3				roundtrip_mismatch	tso33saŋ33ɦueʔ3	tso33san33wueq3	
source_clean	result_all_converted.clean.csv	4595		280					上夜班		zan115ya55paen52	zan115ya55paen52				roundtrip_mismatch	zaŋ115ɦia55pæ̃52	zan115yia55paen52	
source_clean	result_all_converted.clean.csv	4610		280					车水		ciu33sy55	ciu33sy55				roundtrip_mismatch	tɕy33sɿ55	tciu33sy55	
source_clean	result_all_converted.clean.csv	4623		281					浇水		ciau33sy55	ciau33sy55				roundtrip_mismatch	tɕiɒ33sɿ55	tciau33sy55	
source_clean	result_all_converted.clean.csv	4671		282					剪		cien335	cien335				roundtrip_mismatch	tɕiẽ335	tcien335	
source_clean	result_all_converted.clean.csv	4690		283					肩浴		cien33gnioeq5	cien33gnioeq5				roundtrip_mismatch	tɕiẽ33ȵiøʔ5	tcien33gnioeq5	
source_clean	result_all_converted.clean.csv	4712		284					浇		ciau52	ciau52				roundtrip_mismatch	tɕiɒ52	tciau52	
source_clean	result_all_converted.clean.csv	4730		284					起油锅		chi335yeu55ku52	chi335yeu55ku52				roundtrip_mismatch	tɕʰi335ɦiɤ55ku52	chi335yieu55ku52	
source_clean	result_all_converted.clean.csv	4738		285					回陶		we11dau52	we11dau52				roundtrip_mismatch	ɦuᴇ11dɒ52	wue11dau52	
source_clean	result_all_converted.clean.csv	4739		285					回笼		we11lon52	we11lon52				roundtrip_mismatch	ɦuᴇ11loŋ52	wue11lon52	
source_clean	result_all_converted.clean.csv	4745		285					缴		ciau52	ciau52				roundtrip_mismatch	tɕiɒ52	tciau52	
source_clean	result_all_converted.clean.csv	4755		286					患咯		waen11koq1	waen11koq1				roundtrip_mismatch	ɦuæ̃11koʔ1	wuaen11koq1	
source_clean	result_all_converted.clean.csv	4761		286					剑		cien33	cien33				roundtrip_mismatch	tɕiẽ33	tcien33	
source_clean	result_all_converted.clean.csv	4777		286					话梦话		wo11mon11wo11	wo11mon11wo11				roundtrip_mismatch	ɦuo11moŋ11ɦuo11	wuo11mon11wuo11	
source_clean	result_all_converted.clean.csv	4790		287					走阳		tseu335yan52	tseu335yan52				roundtrip_mismatch	tsɤ335ɦiaŋ52	tseu335yian52	
source_clean	result_all_converted.clean.csv	4792		287					痱迹		fi33ciq3	fi33ciq3				roundtrip_mismatch	fi33tɕieʔ3	fi33tciq3	
source_clean	result_all_converted.clean.csv	4793		287					搔痱迹		tsau33fi55ciq54	tsau33fi55ciq54				roundtrip_mismatch	tsɒ33fi55tɕieʔ54	tsau33fi55tciq54	
source_clean	result_all_converted.clean.csv	4798		287					筋绊牢		cin33paen55lau52	cin33paen55lau52				roundtrip_mismatch	tɕiŋ33pæ̃55lɒ52	tcin33paen55lau52	
source_clean	result_all_converted.clean.csv	4799		287					筋吊牢		cin33tiau55lau52	cin33tiau55lau52				roundtrip_mismatch	tɕiŋ33tiɒ55lɒ52	tcin33tiau55lau52	
source_clean	result_all_converted.clean.csv	4804		287					见轻		cien33chin33	cien33chin33				roundtrip_mismatch	tɕiẽ33tɕʰiŋ33	tcien33chin33	
source_clean	result_all_converted.clean.csv	4815		288					气急		chi33ciq3	chi33ciq3				roundtrip_mismatch	tɕʰi33tɕieʔ3	chi33tciq3	
source_clean	result_all_converted.clean.csv	4816		288					厥起		cioeq3chi55	cioeq3chi55				roundtrip_mismatch	tɕiøʔ3tɕʰi55	tcioeq3chi55	
source_clean	result_all_converted.clean.csv	4831		288					疰夏		ciu33gho33	ciu33gho33				roundtrip_mismatch	tɕy33ɦo33	tciu33gho33	
source_clean	result_all_converted.clean.csv	4834		288					胃气痛		we11chi11thon11	we11chi11thon11				roundtrip_mismatch	ɦuᴇ11tɕʰi11tʰoŋ11	wue11chi11thon11	
source_clean	result_all_converted.clean.csv	4836		288					刮急		kuaeq3ciq5	kuaeq3ciq5				roundtrip_mismatch	kuæʔ3tɕieʔ5	kuaeq3tciq5	
source_clean	result_all_converted.clean.csv	4837		288					积食		ciq3zeoq5	ciq3zeoq5				roundtrip_mismatch	tɕieʔ3zəʔ5	tciq3zeoq5	
source_clean	result_all_converted.clean.csv	4847		289					抽筋		tsheu33cin52	tsheu33cin52				roundtrip_mismatch	tsʰɤ33tɕiŋ52	tsheu33tcin52	
source_clean	result_all_converted.clean.csv	4857		289					结		ciq45	ciq45				roundtrip_mismatch	tɕieʔ45	tciq45	
source_clean	result_all_converted.clean.csv	4865		289					开药方		khe33yaq5faon52	khe33yaq5faon52				roundtrip_mismatch	kʰᴇ33ɦiaʔ5fɒŋ52	khe33yiaq5faon52	
source_clean	result_all_converted.clean.csv	4866		289					吃药		keq3yaq5	keq3yaq5				roundtrip_mismatch	keʔ3ɦiaʔ5	keq3yiaq5	
source_clean	result_all_converted.clean.csv	4867		289					煎药		cien33yaq5	cien33yaq5				roundtrip_mismatch	tɕiẽ33ɦiaʔ5	tcien33yiaq5	
source_clean	result_all_converted.clean.csv	4868		289					搽药		dzo11yaq5	dzo11yaq5				roundtrip_mismatch	dzo11ɦiaʔ5	dzo11yiaq5	
source_clean	result_all_converted.clean.csv	4872		290					打针灸		to335tseen55cieu52	to335tseen55cieu52				roundtrip_mismatch	to335tsẽ55tɕiɤ52	to335tseen55tcieu52	
source_clean	result_all_converted.clean.csv	4873		290					灸		cieu33	cieu33				roundtrip_mismatch	tɕiɤ33	tcieu33	
source_clean	result_all_converted.clean.csv	4882		290					将息		cian33shiq5	cian33shiq5				roundtrip_mismatch	tɕiaŋ33ɕieʔ5	tcian33shiq5	
source_clean	result_all_converted.clean.csv	4883		290					将养		cian33yan55	cian33yan55				roundtrip_mismatch	tɕiaŋ33ɦiaŋ55	tcian33yian55	
source_clean	result_all_converted.clean.csv	4886		290					养		yan113	yan113				roundtrip_mismatch	ɦiaŋ113	yian113	
source_clean	result_all_converted.clean.csv	4887		290					活		weq23	weq23				roundtrip_mismatch	ɦueʔ23	wueq23	
source_clean	result_all_converted.clean.csv	4895		290					轧朋友		gaeq1ban55yeu52	gaeq1ban55yeu52				roundtrip_mismatch	ɡæʔ1baŋ55ɦiɤ52	gaeq1ban55yieu52	
source_clean	result_all_converted.clean.csv	4921		291					回门		we11meen52	we11meen52				roundtrip_mismatch	ɦuᴇ11mẽ52	wue11meen52	
source_clean	result_all_converted.clean.csv	4932		292					同居		don11ciu52	don11ciu52				roundtrip_mismatch	doŋ11tɕy52	don11tciu52	
source_clean	result_all_converted.clean.csv	4933		292					妍居		ciu52	ciu52				roundtrip_mismatch	tɕy52	tciu52	
source_clean	result_all_converted.clean.csv	4934		292					继拜		ci33pa33	ci33pa33				roundtrip_mismatch	tɕi33pa33	tci33pa33	
source_clean	result_all_converted.clean.csv	4935		292					关系		kuaen33ci55	kuaen33ci55				roundtrip_mismatch	kuæ̃33tɕi55	kuaen33tci55	
source_clean	result_all_converted.clean.csv	4939		292					有孕哉		yeu115yoen55tsa52	yeu115yoen55tsa52				roundtrip_mismatch	ɦiɤ115ɦiø̃55tsa52	yieu115yoen55tsa52	
source_clean	result_all_converted.clean.csv	4940		292					有		yeu113	yeu113				roundtrip_mismatch	ɦiɤ113	yieu113	
source_clean	result_all_converted.clean.csv	4955		293					做肉		tso33gnio33	tso33gnio33				roundtrip_mismatch	tso33ȵiɒ33	tso33gniau33	
source_clean	result_all_converted.clean.csv	4961		293					抢人家		chian335zeen55cia52	chian335zeen55cia52				roundtrip_mismatch	tɕʰiaŋ335zẽ55tɕia52	chian335zeen55tcia52	
source_clean	result_all_converted.clean.csv	4964		293					回转		we11tseen55	we11tseen55				roundtrip_mismatch	ɦuᴇ11tsẽ55	wue11tseen55	
source_clean	result_all_converted.clean.csv	4965		293					归来		ciu33le52	ciu33le52				roundtrip_mismatch	tɕy33lᴇ52	tciu33le52	
source_clean	result_all_converted.clean.csv	4984		294					念经		gniaen11cin11	gniaen11cin11				roundtrip_mismatch	ȵiæ̃11tɕiŋ11	gniaen11tcin11	
source_clean	result_all_converted.clean.csv	4986		294					还愿		waen11gnioen55	waen11gnioen55				roundtrip_mismatch	ɦuæ̃11ȵiø̃55	wuaen11gnioen55	
source_clean	result_all_converted.clean.csv	5011		295					话		wo11	wo11				roundtrip_mismatch	ɦuo11	wuo11	
source_clean	result_all_converted.clean.csv	5013		295					话说话		wo11se11wo11	wo11se11wo11				roundtrip_mismatch	ɦuo11sᴇ11ɦuo11	wuo11se11wuo11	
source_clean	result_all_converted.clean.csv	5014		295					讲说话		kaon335se55wo52	kaon335se55wo52				roundtrip_mismatch	kɒŋ335sᴇ55ɦuo52	kaon335se55wuo52	
source_clean	result_all_converted.clean.csv	5017		295					话白话		wo11baq1wo11	wo11baq1wo11				roundtrip_mismatch	ɦuo11baʔ1ɦuo11	wuo11baq1wuo11	
source_clean	result_all_converted.clean.csv	5018		295					讲白话		kaon335baq5wo52	kaon335baq5wo52				roundtrip_mismatch	kɒŋ335baʔ5ɦuo52	kaon335baq5wuo52	
source_clean	result_all_converted.clean.csv	5028		295					回答		we11taeq5	we11taeq5				roundtrip_mismatch	ɦuᴇ11tæʔ5	wue11taeq5	
source_clean	result_all_converted.clean.csv	5041		296					寿记		zeu11ci11	zeu11ci11				roundtrip_mismatch	zɤ11tɕi11	zeu11tci11	
source_clean	result_all_converted.clean.csv	5047		296					借		cia33	cia33				roundtrip_mismatch	tɕia33	tcia33	
source_clean	result_all_converted.clean.csv	5048		296					谢借		zhia11cia11	zhia11cia11				roundtrip_mismatch	ʑia11tɕia11	zhia11tcia11	
source_clean	result_all_converted.clean.csv	5050		296					还		waen231	waen231				roundtrip_mismatch	ɦuæ̃231	wuaen231	
source_clean	result_all_converted.clean.csv	5051		296					还杯		waen11pe52	waen11pe52				roundtrip_mismatch	ɦuæ̃11pᴇ52	wuaen11pe52	
source_clean	result_all_converted.clean.csv	5059		296					敬礼		cin33li33	cin33li33				roundtrip_mismatch	tɕiŋ33li33	tcin33li33	
source_clean	result_all_converted.clean.csv	5060		296					鞠躬		cioeq3kuon52	cioeq3kuon52				roundtrip_mismatch	tɕiøʔ3kuoŋ52	tcioeq3kuon52	
source_clean	result_all_converted.clean.csv	5077		297					叫		ciau33	ciau33				roundtrip_mismatch	tɕiɒ33	tciau33	
source_clean	result_all_converted.clean.csv	5088		297					话勿来		wo11veq1le11	wo11veq1le11				roundtrip_mismatch	ɦuo11veʔ1lᴇ11	wuo11veq1le11	
source_clean	result_all_converted.clean.csv	5104		298					讲大话		kaon335da55wo52	kaon335da55wo52				roundtrip_mismatch	kɒŋ335da55ɦuo52	kaon335da55wuo52	
source_clean	result_all_converted.clean.csv	5110		298					呵痒		ho33yan55	ho33yan55				roundtrip_mismatch	ho33ɦiaŋ55	ho33yian55	
source_clean	result_all_converted.clean.csv	5113		298					瞎话		haeq3wo55	haeq3wo55				roundtrip_mismatch	hæʔ3ɦuo55	haeq3wuo55	
source_clean	result_all_converted.clean.csv	5120		298					救		cieu33	cieu33				roundtrip_mismatch	tɕiɤ33	tcieu33	
source_clean	result_all_converted.clean.csv	5127		299					容纵		yon11tson52	yon11tson52				roundtrip_mismatch	ɦioŋ11tsoŋ52	yion11tson52	
source_clean	result_all_converted.clean.csv	5130		299					回话		we11wo55	we11wo55				roundtrip_mismatch	ɦuᴇ11ɦuo55	wue11wuo55	
source_clean	result_all_converted.clean.csv	5131		299					回头		we11deu52	we11deu52				roundtrip_mismatch	ɦuᴇ11dɤ52	wue11deu52	
source_clean	result_all_converted.clean.csv	5132		299					回报		we11pau55	we11pau55				roundtrip_mismatch	ɦuᴇ11pɒ55	wue11pau55	
source_clean	result_all_converted.clean.csv	5144		299					摆篷径		pa335bon55cin52	pa335bon55cin52				roundtrip_mismatch	pa335boŋ55tɕiŋ52	pa335bon55tcin52	
source_clean	result_all_converted.clean.csv	5146		299					发呆径		faeq3te55cin52	faeq3te55cin52				roundtrip_mismatch	fæʔ3tᴇ55tɕiŋ52	faeq3te55tcin52	
source_clean	result_all_converted.clean.csv	5151		299					话要		wo11iau11	wo11iau11				roundtrip_mismatch	ɦuo11iɒ11	wuo11iau11	
source_clean	result_all_converted.clean.csv	5155		299					惹鬼		gnia115ciu52	gnia115ciu52				roundtrip_mismatch	ȵia115tɕy52	gnia115tciu52	
source_clean	result_all_converted.clean.csv	5167		300					鬼画符		ciu335wo55vu52	ciu335wo55vu52				roundtrip_mismatch	tɕy335ɦuo55vu52	tciu335wuo55vu52	
source_clean	result_all_converted.clean.csv	5168		300					戳壁脚		tshoq3piq5ciaq54	tshoq3piq5ciaq54				roundtrip_mismatch	tsʰoʔ3pieʔ5tɕiaʔ54	tshoq3piq5tciaq54	
source_clean	result_all_converted.clean.csv	5169		300					有数咯		yeu115su55koq54	yeu115su55koq54				roundtrip_mismatch	ɦiɤ115su55koʔ54	yieu115su55koq54	
source_clean	result_all_converted.clean.csv	5170		300					做手脚		tso33seu33ciaq3	tso33seu33ciaq3				roundtrip_mismatch	tso33sɤ33tɕiaʔ3	tso33seu33tciaq3	
source_clean	result_all_converted.clean.csv	5172		300					伤阴骘		saon33in55ciq54	saon33in55ciq54				roundtrip_mismatch	sɒŋ33iŋ55tɕieʔ54	saon33in55tciq54	
source_clean	result_all_converted.clean.csv	5189		301					叹苦经		thaen33khu33cin33	thaen33khu33cin33				roundtrip_mismatch	tʰæ̃33kʰu33tɕiŋ33	thaen33khu33tcin33	
source_clean	result_all_converted.clean.csv	5190		301					结仇寇		ciq3dzeu55kheu52	ciq3dzeu55kheu52				roundtrip_mismatch	tɕieʔ3dzɤ55kʰɤ52	tciq3dzeu55kheu52	
source_clean	result_all_converted.clean.csv	5192		301					做规矩		tso33kue33ciu33	tso33kue33ciu33				roundtrip_mismatch	tso33kuᴇ33tɕy33	tso33kue33tciu33	
source_clean	result_all_converted.clean.csv	5194		301					吃生活		keq3san55weq54	keq3san55weq54				roundtrip_mismatch	keʔ3saŋ55ɦueʔ54	keq3san55wueq54	
source_clean	result_all_converted.clean.csv	5196		301					卷铺盖		cioen335phu55ke52	cioen335phu55ke52				roundtrip_mismatch	tɕiø̃335pʰu55kᴇ52	tcioen335phu55ke52	
source_clean	result_all_converted.clean.csv	5197		301					脚碰脚		ciaq3phan55ciaq54	ciaq3phan55ciaq54				roundtrip_mismatch	tɕiaʔ3pʰaŋ55tɕiaʔ54	tciaq3phan55tciaq54	
source_clean	result_all_converted.clean.csv	5202		301					卖狗皮膏药		ma11keu11bi11kau11yaq1	ma11keu11bi11kau11yaq1				roundtrip_mismatch	ma11kɤ11bi11kɒ11ɦiaʔ1	ma11keu11bi11kau11yiaq1	
source_clean	result_all_converted.clean.csv	5203		301					挖墙脚		uaeq3jian55ciaq54	uaeq3jian55ciaq54				roundtrip_mismatch	uæʔ3dʑiaŋ55tɕiaʔ54	uaeq3jian55tciaq54	
source_clean	result_all_converted.clean.csv	5206		301					变坏		pien33wa33	pien33wa33				roundtrip_mismatch	piẽ33ɦua33	pien33wua33	
source_clean	result_all_converted.clean.csv	5210		301					挖脚底板		uaeq3ciaq5ti55paen52	uaeq3ciaq5ti55paen52				roundtrip_mismatch	uæʔ3tɕiaʔ5ti55pæ̃52	uaeq3tciaq5ti55paen52	
source_clean	result_all_converted.clean.csv	5211		301					揭短		ciq3toen55	ciq3toen55				roundtrip_mismatch	tɕieʔ3tø̃55	tciq3toen55	
source_clean	result_all_converted.clean.csv	5218		302					压肩胛		aeq3cien55kaeq54	aeq3cien55kaeq54				roundtrip_mismatch	æʔ3tɕiẽ55kæʔ54	aeq3tcien55kaeq54	
source_clean	result_all_converted.clean.csv	5219		302					伸后脚		seen33gheu55ciaq54	seen33gheu55ciaq54				roundtrip_mismatch	sẽ33ɦɤ55tɕiaʔ54	seen33gheu55tciaq54	
source_clean	result_all_converted.clean.csv	5223		302					话说话只好		wo11se11wo11tsy11hau11	wo11se11wo11tsy11hau11				roundtrip_mismatch	ɦuo11sᴇ11ɦuo11tsɿ11hɒ11	wuo11se11wuo11tsy11hau11	
source_clean	result_all_converted.clean.csv	5229		302					毅结头		gni115ciq5deu52	gni115ciq5deu52				roundtrip_mismatch	ȵi115tɕieʔ5dɤ52	gni115tciq5deu52	
source_clean	result_all_converted.clean.csv	5247		303					借		cia33	cia33				roundtrip_mismatch	tɕia33	tcia33	
source_clean	result_all_converted.clean.csv	5262		303					节剥节		ciq3poq5ciq54	ciq3poq5ciq54				roundtrip_mismatch	tɕieʔ3poʔ5tɕieʔ54	tciq3poq5tciq54	
source_clean	result_all_converted.clean.csv	5264		303					分家		feen33cia52	feen33cia52				roundtrip_mismatch	fẽ33tɕia52	feen33tcia52	
source_clean	result_all_converted.clean.csv	5265		303					拆家		tshaq3cia52	tshaq3cia52				roundtrip_mismatch	tsʰaʔ3tɕia52	tshaq3tcia52	
source_clean	result_all_converted.clean.csv	5266		303					好咯几兄弟		hau335koq5ci55shion55di52	hau335koq5ci55shion55di52				roundtrip_mismatch	hɒ335koʔ5tɕi55ɕioŋ55di52	hau335koq5tci55shion55di52	
source_clean	result_all_converted.clean.csv	5269		303					撮药		tseq3yaq5	tseq3yaq5				roundtrip_mismatch	tseʔ3ɦiaʔ5	tseq3yiaq5	
source_clean	result_all_converted.clean.csv	5270		303					拷油		khau33yeu52	khau33yeu52				roundtrip_mismatch	kʰɒ33ɦiɤ52	khau33yieu52	
source_clean	result_all_converted.clean.csv	5272		304					舀油		yau115yeu52	yau115yeu52				roundtrip_mismatch	ɦiɒ115ɦiɤ52	yiau115yieu52	
source_clean	result_all_converted.clean.csv	5275		304					肉		gnio11	gnio11				roundtrip_mismatch	ȵiɒ11	gniau11	
source_clean	result_all_converted.clean.csv	5277		304					鸡		ci52	ci52				roundtrip_mismatch	tɕi52	tci52	
source_clean	result_all_converted.clean.csv	5280		304					讨价		thau335cia52	thau335cia52				roundtrip_mismatch	tʰɒ335tɕia52	thau335tcia52	
source_clean	result_all_converted.clean.csv	5281		304					还价		waen11cia55	waen11cia55				roundtrip_mismatch	ɦuæ̃11tɕia55	wuaen11tcia55	
source_clean	result_all_converted.clean.csv	5284		304					节省		ciq3san55	ciq3san55				roundtrip_mismatch	tɕieʔ3saŋ55	tciq3san55	
source_clean	result_all_converted.clean.csv	5286		304					告将		ka33cian33	ka33cian33				roundtrip_mismatch	ka33tɕiaŋ33	ka33tcian33	
source_clean	result_all_converted.clean.csv	5293		304					开车		khe33ciu52	khe33ciu52				roundtrip_mismatch	kʰᴇ33tɕy52	khe33tciu52	
source_clean	result_all_converted.clean.csv	5296		304					划船		wo11zeen52	wo11zeen52				roundtrip_mismatch	ɦuo11zẽ52	wuo11zeen52	
source_clean	result_all_converted.clean.csv	5300		304					骑踏脚车		ji11daeq5ciaq5ciu52	ji11daeq5ciaq5ciu52				roundtrip_mismatch	dʑi11dæʔ5tɕiaʔ5tɕy52	ji11daeq5tciaq5tciu52	
source_clean	result_all_converted.clean.csv	5301		304					骑脚踏车		ji11ciaq5daeq5ciu52	ji11ciaq5daeq5ciu52				roundtrip_mismatch	dʑi11tɕiaʔ5dæʔ5tɕy52	ji11tciaq5daeq5tciu52	
source_clean	result_all_converted.clean.csv	5302		305					坐车		zo115ciu52	zo115ciu52				roundtrip_mismatch	zo115tɕy52	zo115tciu52	
