source_dataset,source_path,row_number_0based,sample_id,page,pdf_page,row_index,source_split,quality,hanzi,candidate_headword,wupin,canonical_wupin,current_label,cleaning_flags,issue_type,ipa_from_wupin,wupin_back,error_code,why_not_ok,recommended_action
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1254,pdf058_p180_0019,180,58,19,train,weak_match,拦馋,拦谗,ihaen33daen52,ihaen33daen52,hiæ̃33dæ̃52,non_matched_quality:weak_match;candidate_headword_differs,forward_error,<ihaen33>dæ̃52,,unknown_final:ihaen:ihaen,???? ihaen ??? ihaen ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1263,pdf059_p181_0001,181,59,1,train,weak_match,洋袜,详袜,yan11maeq5,yan11maeq5,ɦiaŋ11mæʔ5,non_matched_quality:weak_match;candidate_headword_differs,roundtrip_mismatch,ɦiaŋ11mæʔ5,yian11maeq5,roundtrip_mismatch,? 1 ?? yan->yian?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1266,pdf059_p181_0004,181,59,4,train,matched,宽紧带,宽紧铅,khuoen33cin55ta52,khuoen33cin55ta52,kʰuø̃33tɕiŋ55ta52,candidate_headword_differs,roundtrip_mismatch,kʰuø̃33tɕiŋ55ta52,khuoen33tcin55ta52,roundtrip_mismatch,? 2 ?? cin->tcin?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1267,pdf059_p181_0005,181,59,5,train,matched,吊脚襻,吊脚哗,tiau33ciaq3phaen33,tiau33ciaq3phaen33,tiɒ33tɕiaʔ3pʰæ̃33,candidate_headword_differs,roundtrip_mismatch,tiɒ33tɕiaʔ3pʰæ̃33,tiau33tciaq3phaen33,roundtrip_mismatch,? 2 ?? ciaq->tciaq?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1269,pdf059_p181_0008,181,59,8,train,weak_match,洋绢,洋乡,yan11cioen55,yan11cioen55,ɦiaŋ11tɕiø̃55,non_matched_quality:weak_match;candidate_headword_differs,roundtrip_mismatch,ɦiaŋ11tɕiø̃55,yian11tcioen55,roundtrip_mismatch,? 1 ?? yan->yian?y- ???/????????? yi-??????????? 2 ?? cioen->tcioen?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1293,pdf060_p182_0005,182,60,5,train,matched,沿条,沿条,yen11tiau52,yen11tiau52,ɦiẽ11tiɤ52,ok,forward_error,<yen11>tiɒ52,,unknown_final:en:yen,???? yen ??? en ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1301,pdf060_p182_0013,182,60,13,train,weak_match,脚镯,脚锡,ciaq3dzoq5,ciaq3dzoq5,tɕiaʔ3dzoʔ5,non_matched_quality:weak_match;candidate_headword_differs,roundtrip_mismatch,tɕiaʔ3dzoʔ5,tciaq3dzoq5,roundtrip_mismatch,? 1 ?? ciaq->tciaq?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1306,pdf060_p182_0019,182,60,19,train,matched,红骨签,红骨签,won11kueq5chien52,won11kueq5chien52,ɦuoŋ11kueʔ5tɕʰiẽ52,ok,roundtrip_mismatch,ɦuoŋ11kueʔ5tɕʰiẽ52,wuon11kueq5chien52,roundtrip_mismatch,? 1 ?? won->wuon?w- ???/????????? wu-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1307,pdf060_p182_0020,182,60,20,train,matched,蝴蝶结,蝴蝶结,wu11diaq5ciq54,wu11diaq5ciq54,ɦu11diaʔ5tɕieʔ54,ok,roundtrip_mismatch,ɦu11diaʔ5tɕieʔ54,wu11diaq5tciq54,roundtrip_mismatch,? 3 ?? ciq->tciq?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1312,pdf061_p183_0000,183,61,0,train,matched,羊角辫子,羊角辫千,yan11koq5bien55tsy52,yan11koq5bien55tsy52,ɦiaŋ11koʔ5biẽ55tsɿ52,candidate_headword_differs,roundtrip_mismatch,ɦiaŋ11koʔ5biẽ55tsɿ52,yian11koq5bien55tsy52,roundtrip_mismatch,? 1 ?? yan->yian?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1316,pdf061_p183_0004,183,61,4,train,matched,朝前髻,朝前髻,tsau33jien55ci52,tsau33jien55ci52,tsɒ33dʑiẽ55tɕi52,ok,roundtrip_mismatch,tsɒ33dʑiẽ55tɕi52,tsau33jien55tci52,roundtrip_mismatch,? 3 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1321,pdf061_p183_0009,183,61,9,train,matched,人家,人家,zeen11cia52,zeen11cia52,zẽ11tɕia52,ok,roundtrip_mismatch,zẽ11tɕia52,zeen11tcia52,roundtrip_mismatch,? 2 ?? cia->tcia?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1322,pdf061_p183_0010,183,61,10,train,matched,人家屋里,人家屋里,zeen11cia55uoq5li52,zeen11cia55uoq5li52,zẽ11tɕia55uoʔ5li52,ok,roundtrip_mismatch,zẽ11tɕia55uoʔ5li52,zeen11tcia55uoq5li52,roundtrip_mismatch,? 2 ?? cia->tcia?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1324,pdf061_p183_0012,183,61,12,train,matched,住家,住家,jiu11cia11,jiu11cia11,dʑy11tɕia11,ok,roundtrip_mismatch,dʑy11tɕia11,jiu11tcia11,roundtrip_mismatch,? 2 ?? cia->tcia?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1330,pdf061_p183_0018,183,61,18,train,matched,天井,天井,thien33cin55,thien33cin55,tʰiẽ33tɕiŋ55,ok,roundtrip_mismatch,tʰiẽ33tɕiŋ55,thien33tcin55,roundtrip_mismatch,? 2 ?? cin->tcin?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1331,pdf061_p183_0021,183,61,21,train,matched,疆蹋档,淄蹋档,cian33thaeq5taon52,cian33thaeq5taon52,tɕiaŋ33tʰæʔ5tɒŋ52,candidate_headword_differs,roundtrip_mismatch,tɕiaŋ33tʰæʔ5tɒŋ52,tcian33thaeq5taon52,roundtrip_mismatch,? 1 ?? cian->tcian?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1333,pdf061_p183_0023,183,61,23,train,matched,阶沿,阶沿,ka33yen52,ka33yen52,ka33ɦiẽ52,ok,forward_error,ka33<yen52>,,unknown_final:en:yen,???? yen ??? en ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1346,pdf062_p184_0011,184,62,11,train,matched,毛墙,毛墙,mhau33jian52,mhau33jian52,hmɤ33dʑiaŋ52,ok,forward_error,<mhau33>dʑiaŋ52,,unknown_final:hau:mhau,???? mhau ??? hau ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1349,pdf062_p184_0018,184,62,18,train,matched,间架,间架,kaen33cia55,kaen33cia55,kæ̃33tɕia55,ok,roundtrip_mismatch,kæ̃33tɕia55,kaen33tcia55,roundtrip_mismatch,? 2 ?? cia->tcia?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1363,pdf063_p185_0007,185,63,7,train,matched,卫生间,上生间,we115san55kaen52,we115san55kaen52,ɦuᴇ115saŋ55kæ̃52,candidate_headword_differs,roundtrip_mismatch,ɦuᴇ115saŋ55kæ̃52,wue115san55kaen52,roundtrip_mismatch,? 1 ?? we->wue?w- ???/????????? wu-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1366,pdf063_p185_0011,185,63,11,train,matched,屋脊,屋脊,uoq3ciq5,uoq3ciq5,uoʔ3tɕieʔ5,ok,roundtrip_mismatch,uoʔ3tɕieʔ5,uoq3tciq5,roundtrip_mismatch,? 2 ?? ciq->tciq?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1367,pdf063_p185_0012,185,63,12,train,weak_match,屋檐,屋梢,uoq3yen52,uoq3yen52,uoʔ3ɦiẽ52,non_matched_quality:weak_match;candidate_headword_differs,forward_error,uoʔ3<yen52>,,unknown_final:en:yen,???? yen ??? en ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1371,pdf063_p185_0018,185,63,18,train,matched,柱脚,柱脚,jiu115ciaq54,jiu115ciaq54,dʑy115tɕiaʔ54,ok,roundtrip_mismatch,dʑy115tɕiaʔ54,jiu115tciaq54,roundtrip_mismatch,? 2 ?? ciaq->tciaq?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1374,pdf063_p185_0021,185,63,21,train,weak_match,標条,椋条,pips11tiau52,pips11tiau52,piʔs11tiɤ52,non_matched_quality:weak_match;candidate_headword_differs,forward_error,<pips11>tiɒ52,,unknown_final:ips:pips,???? pips ??? ips ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1377,pdf063_p185_0027,185,63,27,train,matched,墙脚,墙脚,jian11ciaq5,jian11ciaq5,dʑiaŋ11tɕiaʔ5,ok,roundtrip_mismatch,dʑiaŋ11tɕiaʔ5,jian11tciaq5,roundtrip_mismatch,? 2 ?? ciaq->tciaq?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1397,pdf064_p186_0020,186,64,20,train,matched,阳台,阳台,yan11the52,yan11the52,ɦiaŋ11tʰᴇ52,ok,roundtrip_mismatch,ɦiaŋ11tʰᴇ52,yian11the52,roundtrip_mismatch,? 1 ?? yan->yian?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1404,pdf064_p186_0030,186,64,30,train,matched,井栏,井栏,cin335laen52,cin335laen52,tɕiŋ335læ̃52,ok,roundtrip_mismatch,tɕiŋ335læ̃52,tcin335laen52,roundtrip_mismatch,? 1 ?? cin->tcin?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1405,pdf065_p187_0000,187,65,0,train,matched,地容子,地宫子,di11yon11tsy11,di11yon11tsy11,di11ɦioŋ11tsɿ11,candidate_headword_differs,roundtrip_mismatch,di11ɦioŋ11tsɿ11,di11yion11tsy11,roundtrip_mismatch,? 2 ?? yon->yion?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1412,pdf065_p187_0008,187,65,8,train,weak_match,鸡窠,鸡察,ci33kho52,ci33kho52,tɕi33kʰo52,non_matched_quality:weak_match;candidate_headword_differs,roundtrip_mismatch,tɕi33kʰo52,tci33kho52,roundtrip_mismatch,? 1 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1413,pdf065_p187_0009,187,65,9,train,matched,鸡笼,鸡笼,ci33lon52,ci33lon52,tɕi33loŋ52,ok,roundtrip_mismatch,tɕi33loŋ52,tci33lon52,roundtrip_mismatch,? 1 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1414,pdf066_p188_0002,188,66,2,val,matched,硬木家生,硬木家,ngan11moq1cia11san11,ngan11moq1cia11san11,ŋaŋ11moʔ1tɕia11saŋ11,candidate_headword_differs,roundtrip_mismatch,ŋaŋ11moʔ1tɕia11saŋ11,ngan11moq1tcia11san11,roundtrip_mismatch,? 3 ?? cia->tcia?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1415,pdf066_p188_0003,188,66,3,val,matched,硬头家生,硬头家生,ngan11deu11cia11san11,ngan11deu11cia11san11,ŋaŋ11dɤ11tɕia11saŋ11,ok,roundtrip_mismatch,ŋaŋ11dɤ11tɕia11saŋ11,ngan11deu11tcia11san11,roundtrip_mismatch,? 3 ?? cia->tcia?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1433,pdf067_p189_0004,189,67,4,test,matched,茶几,茶几,dzo11ci52,dzo11ci52,dzo11tɕi52,ok,roundtrip_mismatch,dzo11tɕi52,dzo11tci52,roundtrip_mismatch,? 2 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1438,pdf067_p189_0010,189,67,10,test,matched,马踏椅,马踏椅,mha33daeq5i52,mha33daeq5i52,hma33dæʔ5i52,ok,forward_error,<mha33>dæʔ5i52,,unknown_final:ha:mha,???? mha ??? ha ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1439,pdf067_p189_0011,189,67,11,test,matched,马踏椅子,马踏椅子,mha33daeq5i55tsy52,mha33daeq5i55tsy52,hma33dæʔ5i55tsy52,ok,forward_error,<mha33>dæʔ5i55tsɿ52,,unknown_final:ha:mha,???? mha ??? ha ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1458,pdf068_p190_0006,190,68,6,train,matched,书架,书架,shiu33cia55,shiu33cia55,ɕy33tɕia55,ok,roundtrip_mismatch,ɕy33tɕia55,shiu33tcia55,roundtrip_mismatch,? 2 ?? cia->tcia?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1469,pdf068_p190_0018,190,68,18,train,matched,床沿,床沿,zaon11yen52,zaon11yen52,zɒŋ11ɦiẽ52,ok,forward_error,zɒŋ11<yen52>,,unknown_final:en:yen,???? yen ??? en ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1482,pdf069_p191_0003,191,69,3,train,matched,马桶箱,宙桶箱,mha33don55shian52,mha33don55shian52,hma33doŋ55ɕiaŋ52,candidate_headword_differs,forward_error,<mha33>doŋ55ɕiaŋ52,,unknown_final:ha:mha,???? mha ??? ha ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1483,pdf069_p191_0004,191,69,4,train,matched,夜壶箱,夜壶箱,ya11wu11shian11,ya11wu11shian11,ɦia11ɦu11ɕiaŋ11,ok,roundtrip_mismatch,ɦia11ɦu11ɕiaŋ11,yia11wu11shian11,roundtrip_mismatch,? 1 ?? ya->yia?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1531,pdf071_p193_0005,193,71,5,train,weak_match,坐车,坐年,zo115ciu52,zo115ciu52,zo115tɕy52,non_matched_quality:weak_match;candidate_headword_differs,roundtrip_mismatch,zo115tɕy52,zo115tciu52,roundtrip_mismatch,? 2 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1548,pdf071_p193_0025,193,71,25,train,weak_match,饭镬,饭锁,vaen11woq5,vaen11woq5,væ̃11ɦuoʔ5,non_matched_quality:weak_match;candidate_headword_differs,roundtrip_mismatch,væ̃11ɦuoʔ5,vaen11wuoq5,roundtrip_mismatch,? 2 ?? woq->wuoq?w- ???/????????? wu-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1559,pdf072_p194_0014,194,72,14,train,weak_match,镬抢,钝抢,woq1chian55,woq1chian55,ɦuoʔ1tɕʰiaŋ55,non_matched_quality:weak_match;candidate_headword_differs,roundtrip_mismatch,ɦuoʔ1tɕʰiaŋ55,wuoq1chian55,roundtrip_mismatch,? 1 ?? woq->wuoq?w- ???/????????? wu-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1562,pdf072_p194_0017,194,72,17,train,matched,撩兜,撩兜,ihiau33teu52,ihiau33teu52,hiɤ33tə52,ok,forward_error,<ihiau33>tɤ52,,unknown_final:ihiau:ihiau,???? ihiau ??? ihiau ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1566,pdf072_p194_0023,194,72,23,train,weak_match,筲箕,符箕,sau33ci52,sau33ci52,sɒ33tɕi52,non_matched_quality:weak_match;candidate_headword_differs,roundtrip_mismatch,sɒ33tɕi52,sau33tci52,roundtrip_mismatch,? 2 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1571,pdf072_p194_0030,194,72,30,train,matched,高脚碗,心脚碗,kau33ciaq5uoen52,kau33ciaq5uoen52,kɒ33tɕiaʔ5uø̃52,candidate_headword_differs,roundtrip_mismatch,kɒ33tɕiaʔ5uø̃52,kau33tciaq5uoen52,roundtrip_mismatch,? 2 ?? ciaq->tciaq?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1574,pdf073_p195_0002,195,73,2,train,matched,老酒壶,老洒壶,lau115cieu55wu52,lau115cieu55wu52,lɒ115tɕiɤ55ɦu52,candidate_headword_differs,roundtrip_mismatch,lɒ115tɕiɤ55ɦu52,lau115tcieu55wu52,roundtrip_mismatch,? 2 ?? cieu->tcieu?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1575,pdf073_p195_0003,195,73,3,train,matched,急苏壶,急苏壶,ciq3su55wu52,ciq3su55wu52,tɕieʔ3su55ɦu52,ok,roundtrip_mismatch,tɕieʔ3su55ɦu52,tciq3su55wu52,roundtrip_mismatch,? 1 ?? ciq->tciq?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1581,pdf073_p195_0012,195,73,12,train,matched,碗架,碗架,uoen335cia52,uoen335cia52,uø̃335tɕia52,ok,roundtrip_mismatch,uø̃335tɕia52,uoen335tcia52,roundtrip_mismatch,? 2 ?? cia->tcia?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1592,pdf073_p195_0023,195,73,23,train,matched,闷盖碗,闷盖碗,mheen33ke55uoen52,mheen33ke55uoen52,hmẽ33kᴇ55uø̃52,ok,forward_error,<mheen33>kᴇ55uø̃52,,unknown_final:heen:mheen,???? mheen ??? heen ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1615,pdf074_p196_0019,196,74,19,train,matched,鸡槽,鸡槽,ci33za52,ci33za52,tɕi33za52,ok,roundtrip_mismatch,tɕi33za52,tci33za52,roundtrip_mismatch,? 1 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1634,pdf075_p197_0012,197,75,12,train,weak_match,煤油,汗油,me11yeu52,me11yeu52,mᴇ11ɦiɤ52,non_matched_quality:weak_match;candidate_headword_differs,roundtrip_mismatch,mᴇ11ɦiɤ52,me11yieu52,roundtrip_mismatch,? 2 ?? yeu->yieu?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1635,pdf075_p197_0014,197,75,14,train,weak_match,火油,火汕,hu335yeu52,hu335yeu52,hu335ɦiɤ52,non_matched_quality:weak_match;candidate_headword_differs,roundtrip_mismatch,hu335ɦiɤ52,hu335yieu52,roundtrip_mismatch,? 2 ?? yeu->yieu?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_phonetic_reliable,ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv,1636,pdf075_p197_0015,197,75,15,train,weak_match,汽油,汽沛,chi33yeu33,chi33yeu33,tɕʰi33ɦiɤ33,non_matched_quality:weak_match;candidate_headword_differs,roundtrip_mismatch,tɕʰi33ɦiɤ33,chi33yieu33,roundtrip_mismatch,? 2 ?? yeu->yieu?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
