合并状态,source_page,pdf_page,词条,OCR行号,OCR页码,OCR汉字,VLM_IPA,OCR_IPA,IPA完全相同,IPA数字相同,IPA音段相同,IPA只有数字不同,IPA相似度,VLM吴拼_由IPA反推,OCR吴拼,吴拼完全相同,吴拼数字相同,吴拼字母相同,吴拼只有数字不同,吴拼相似度,VLM吴拼反推状态,VLM_IPA来源,VLM_原始IPA字段,VLM_ipa_raw,VLM置信度,VLM备注,OCR后续汉字
两边都有,300,178,翻别十,1225,300,翻别十,fɛ55bieʔ23zeʔ23,fæ̃33pieʔ1zeʔ5,否,否,否,否,0.4,f55biq23zeq23,faen33piq1zeq5,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,fɛ55bieʔ23zeʔ23,fɛ55bieʔ23zeʔ23,0.99,,翻别十f畔bie?Pze背乘机宝人。
仅VLM,300,178,交幕*库*,,,,kɒ55mu11kʰu33,,否,否,否,否,,kau55mu11khu33,,否,否,否,否,,ok,syllables_json.final,kɒ55mu11kʰu33,kɔ55mu11kʰu33,0.99,,
仅VLM,300,178,交桃花运,,,,kɒ55dɒ11huɒ55ɦiõ52,,否,否,否,否,,kau55dau11huau55yi52,,否,否,否,否,,unknown_ipa:õ,syllables_json.final,kɒ55dɒ11huɒ55ɦiõ52,kɔ55dɔ11huɔ55ɦiõ52,0.99,,
仅VLM,300,178,伤阴骘,,,,soŋ55in55tɕie5,,否,否,否,否,,son55in55cie5,,否,否,否,否,,unknown_ipa:e,syllables_json.final,soŋ55in55tɕieʔ5,soŋ55in55tɕie5,0.99,,
仅VLM,300,178,刨黄瓜,,,,bɒ11ɦuɒŋ231kuo32,,否,否,否,否,,bau11waon231kuo32,,否,否,否,否,,ok,syllables_json.final,bɒ11ɦuɒŋ231kuo32,bɔ11ɦuɔŋ231kuo32,0.99,,
仅VLM,300,178,吃没,,,,tɕʰieʔ5meʔ23,,否,否,否,否,,chiq5meq23,,否,否,否,否,,ok,syllables_json.final,tɕʰieʔ5meʔ23,tɕʰieʔ5meʔ23,0.99,,
仅VLM,300,178,吃豆腐,,,,tɕʰieʔ5dy11ɦu11,,否,否,否,否,,chiq5diu11wu11,,否,否,否,否,,ok,syllables_json.final,tɕieʔ5dy11ɦu11,tɕʰieʔ5dy11ɦu11,0.99,,
仅VLM,300,178,吊膀子,,,,tiŋ55pɒŋ35tsɿ23,,否,否,否,否,,tin55paon35tsy23,,否,否,否,否,,ok,syllables_json.final,tiŋ55pŋ35tsɿ23,tiŋ55pɔŋ35tsɿ23,0.99,,
仅VLM,300,178,塞后手,,,,səʔ5ɦɤ113sɤ35,,否,否,否,否,,seoq5gheu113seu35,,否,否,否,否,,ok,syllables_json.final,səʔ5ɦɤ113sɤ35,səʔ5ɦɤ113sɤ35,0.99,,
仅VLM,300,178,戤壁脚,,,,tsʰoʔ5pieʔ5tɕiaʔ5,,否,否,否,否,,tshoq5piq5ciaq5,,否,否,否,否,,ok,syllables_json.final,tsʰoʔ5pieʔ5tɕiaʔ5,tsʰoʔ5pieʔ5tɕiaʔ5,0.99,,
仅VLM,300,178,拗嫩头,,,,ȵ55nõ11dy231,,否,否,否,否,,gn55n11diu231,,否,否,否,否,,unknown_ipa:õ,syllables_json.final,ȵ55nõ11dy231,ȵ55nõ11dy231,0.99,,
仅VLM,300,178,讨便宜,,,,tʰ55bie231i52,,否,否,否,否,,th55bie231i52,,否,否,否,否,,unknown_ipa:e,syllables_json.final,tʰɒ55bie231i52,tʰ55bie231i52,0.99,,
仅VLM,300,178,豁翎子,,,,huɛ5liŋ11tsɿ35,,否,否,否,否,,hu5lin11tsy35,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,huɛʔ5liŋ11tsɿ35,huɛ5liŋ11tsɿ35,0.99,,
仅VLM,300,178,轧姘头,,,,gæʔ23pʰiŋ55dy231,,否,否,否,否,,gaeq23phin55diu231,,否,否,否,否,,unknown_ipa:g,syllables_json.final,gæʔ23pʰiŋ55dy231,gæʔ23pʰiŋ55dy231,0.99,,
仅VLM,300,178,鬼画符,,,,tɕy55ɦuo11vu231,,否,否,否,否,,ciu55wo11vu231,,否,否,否,否,,ok,syllables_json.final,tɕy55ɦuo11vu231,tɕy55ɦuo11vu231,0.99,,
仅OCR,300,,乔牢勿可拨伊,1215,300,乔牢勿可拨伊,,mi115sɿ55tsɿ52,否,否,否,否,,,mi115sy55tsy52,否,否,否,否,,ok,,,,,,做手脚tso~fa1s335tcia岱埋下各种弊端：秤乔牢，勿可拨伊～。
仅OCR,300,,伤阴鹭,1217,300,伤阴鹭,,sɒŋ33iŋ55dɤ52,否,否,否,否,,,saon33in55deu52,否,否,否,否,,ok,,,,,,伤阴鹭SD咄ii)昔tcie'汗缺德：偌皆后是个话伊，～咯呐。
仅OCR,300,,吊膀,1221,300,吊膀,,tiɒ33pɒŋ335tsɿ55dɤ52,否,否,否,否,,,tiau33paon335tsy55deu52,否,否,否,否,,ok,,,,,,吊膀-ftio甘PDIJ3Jsts谛调情：入家是好端端咯来有了轧朋友，勿是
仅OCR,300,,和,1208,300,和,,tsɿ52,否,否,否,否,,,tsy52,否,否,否,否,,ok,,,,,,豁饼千hu汜农'liJJ和ts1罗暗示：偌荽话说话～好咪，惟心里有数咯。
仅OCR,300,,塞后于,1216,300,塞后于,,sa33ɦɤ115sɤ52,否,否,否,否,,,sa33gheu115seu52,否,否,否,否,,ok,,,,,,塞后于s泌5fi¥l:ls¥W行贿：亨老倌～咯本中蛮蛮大咯。
仅OCR,300,,戳壁,1212,300,戳壁,,tsʰoʔ3pieʔ5,否,否,否,否,,,tshoq3piq5,否,否,否,否,,ok,,,,,,戳壁）Jtl]tshO?打)ie行如a拧背地里说人坏话：偌背后来拿亨～，伊
仅OCR,300,,拗嫩头础,1218,300,拗嫩头础,,nø̃11dɤ11,否,否,否,否,,,noen11deu11,否,否,否,否,,ok,,,,,,拗嫩头础n011d对欺负弱者。
仅OCR,300,,汗,1206,300,汗,,dɤ231,否,否,否,否,,,deu231,否,否,否,否,,ok,,,,,,嚼舌头~ia'l拉e'汗d砌
仅OCR,300,,父器库,1201,300,父器库,,kɒ33mu11kʰu11,否,否,否,否,,,kau33mu11khu11,否,否,否,否,,ok,,,,,,父器库k咄rnu11k11u1~一段时间诸书不顺，旧时迷信认为是交了
仅OCR,300,,父桃花运,1202,300,父桃花运,,kɒ33dɒ11huo55ɦiø̃52,否,否,否,否,,,kau33dau11huo55yoen52,否,否,否,否,,ok,,,,,,父桃花运k咄do铲huoiifii础旧时迷信指得到一个满意的对象。
仅OCR,300,,甘,1219,300,甘,,huɒŋ33kuo52,否,否,否,否,,,huaon33kuo52,否,否,否,否,,ok,,,,,,创黄瓜bo甘fiUDl)轩kuc52找借门索取财物。
仅OCR,300,,盄,1210,300,盄,,væ̃52,否,否,否,否,,,vaen52,否,否,否,否,,ok,,,,,,炒冷饭ts11o铲laIJ盄v昢IU事一盯霆提。
仅OCR,300,,胎即,1204,300,胎即,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,"论》：＂舌L白胎者，可与小柴胡汤。＂＂胎”即“苔,,,《广韵》"
仅OCR,300,,行如,1213,300,行如,,aʔ45,否,否,否,否,,,aq45,否,否,否,否,,ok,,,,,,戳壁）Jtl]tshO?打)ie行如a拧背地里说人坏话：偌背后来拿亨～，伊
仅OCR,300,,见画符,1211,300,见画符,,tsɿ335vu55bu231,否,否,否,否,,,tsy335vu55bu231,否,否,否,否,,ok,,,,,,见画符tc;;y335fiuoUvu231指人字迹恶劣潦草。
仅OCR,300,,豁饼千,1207,300,豁饼千,,huaʔ3liŋ55,否,否,否,否,,,huaq3lin55,否,否,否,否,,ok,,,,,,豁饼千hu汜农'liJJ和ts1罗暗示：偌荽话说话～好咪，惟心里有数咯。
仅OCR,300,,贷,1200,300,贷,,sɒ52,否,否,否,否,,,sau52,否,否,否,否,,ok,,,,,,天火烧th諒hu贷SD52JI-I时迷估指做了坏中遭到上天的惩罚。
仅OCR,300,,轧妍头,1222,300,轧妍头,,gæʔ1pi55,否,否,否,否,,,gaeq1pi55,否,否,否,否,,ok,,,,,,轧妍头g汜?f3pl、iIJ~M砌和非夫妇关系的男性或女性发生性关系。
两边都有,301,179,临市面,1231,301,临市面,liŋ231zɿ113miẽ11,liŋ231,否,否,否,否,0.375,lin231zy113mien11,lin231,否,否,否,否,0.352941,ok,syllables_json.final,liŋ231zɿ113miẽ11,liŋ231zɿ113miẽ11,0.99,,临市面l啦切：：如D1l昢打听情况。
两边都有,301,179,买账,1247,301,买账,ma113tsa33,ma115tsaŋ52,否,否,否,否,0.636364,ma113tsa33,ma115tsan52,否,否,否,否,0.636364,ok,syllables_json.final,ma113tsaŋ33,ma113tsa33,0.99,,买账ma忙tsal)U承认对方长处表不认同：勿晓得我去会会～。
两边都有,301,179,做磨心,1226,301,做磨心,tso33mo11ʨiŋ33,tso33moʔ5,否,否,否,否,0.5,tso33mo11in33,tso33moq5,否,否,否,否,,unknown_ipa:ʨ,syllables_json.final,tso33mo11ʨiŋ33,tso33mo11ʨiŋ33,0.99,,做磨心tsoi~mo11四ii)行四面受气：小人外头来汀闯祸，大入屋甲
两边都有,301,179,做规矩,1232,301,做规矩,tso33kuɛ52ʨy35,tso33kuᴇ33tɕy55,否,否,否,否,0.6,tso33ku52iu35,tso33kue33ciu55,否,否,否,否,,unknown_ipa:ɛ;unknown_ipa:ʨ,syllables_json.final,tso33kuɛ52ʨy35,tso33kuɛ52ʨy35,0.99,,做规矩ts咄ku点t¥y铲加以约束。
两边都有,301,179,卷铺盖,1237,301,卷铺盖,ʨiø335pʰu33kɛ33,tɕiø̃335pʰu55dɤ52,否,否,否,否,0.470588,i335phu33k33,cioen335phu55deu52,否,否,否,否,,unknown_ipa:ʨ;unknown_ipa:ø;unknown_ipa:ɛ,syllables_json.final,ʨiø335pʰu33kɛ33,ʨiø335pʰu33kɛ33,0.99,,"卷铺盖t¥i础p""u悚忒解职。"
两边都有,301,179,变死,1248,301,变死,piẽ33ɕi335,piẽ52,否,否,否,否,0.3,pien33shi335,pien52,否,否,否,否,0.333333,ok,syllables_json.final,piẽ33ɕi335,piẽ33ɕi335,0.99,,变死p忍如JJS变坏．找死：个人来有了～、女喜贴，吸毒，样式都
两边都有,301,179,叹苦经,1228,301,叹苦经,tʰæ33kʰu335ʨiŋ52,tʰæ̃33kʰu335tɕʰiŋ52,否,是,否,否,0.789474,th33khu335in52,thaen33khu335chin52,否,否,否,否,,unknown_ipa:æ;unknown_ipa:ʨ,syllables_json.final,tʰæ33kʰu335ʨiŋ52,tʰæ33kʰu335ʨiŋ52,0.99,,"叹苦经t""昢kh沪t¥il)52诉茜。"
两边都有,301,179,吃生活,1235,301,吃生活,ʨʰiəʔ45saŋ33ɦuəʔ23,tɕʰieʔ3saŋ33ɦeʔ5,否,否,否,否,0.5,ieoq45san33wueoq23,chiq3san33gheq5,否,否,否,否,,unknown_ipa:ʨ;unknown_ipa:ʰ,syllables_json.final,ʨʰiəʔ45sa33ɦuəʔ23,ʨʰiəʔ45saŋ33ɦuəʔ23,0.99,,吃生活t心e?15Sal)1rnue背受惩罚。
两边都有,301,179,惹屎,1250,301,惹屎,ȵia113u33,ȵiaŋ231,否,否,否,否,0.444444,gnia113u33,gnian231,否,否,否,否,0.5,ok,syllables_json.final,ȵia113u33,ȵia113u33,0.99,,"惹屎n,ia叭出受牵连：伊则亨:·老倌话得两句说话．赞．～哉。"
两边都有,301,179,挖墙脚,1245,301,挖墙脚,uæʔ45dʑia231ʨiaʔ45,uæʔ3dʑiaŋ52,否,否,否,否,0.388889,uaeq45jia231iaq45,uaeq3jian52,否,否,否,否,,unknown_ipa:ʨ,syllables_json.final,uæʔ45dʑiaŋ231ʨiaʔ45,uæʔ45dʑia231ʨiaʔ45,0.99,,挖墙脚u无冗5如al)和t¥ia?~5挖走别人的得力人物。
两边都有,301,179,挖老疤,1255,301,挖老疤,uæʔ5lo113po52,uæʔ3lɒ55,否,否,否,否,0.384615,uaeq5lo113po52,uaeq3lau55,否,否,否,否,0.428571,ok,syllables_json.final,uæʔ5lo113po52,uæʔ5lo113po52,0.99,,挖老疤u汜n10盄pos2揭老底。
两边都有,301,179,挖脚底板,1253,301,挖脚底板,uæʔ45ʨiaʔ45ti335pæ335,uæʔ3tɕiaʔ5,否,否,否,否,0.333333,uaeq45iaq45ti335p335,uaeq3ciaq5,否,否,否,否,,unknown_ipa:ʨ;unknown_ipa:æ,syllables_json.final,uæʔ45ʨiaʔ45ti335pæ335,uæʔ45ʨiaʔ45ti335pæ335,0.99,,挖脚底板u汜?~5ti;;ia芹ti驴p元炉揭短。
两边都有,301,179,摸暗弄堂,1242,301,摸暗弄堂,mo23ʔe33loŋ11doŋ231,moʔ3ẽ55loŋ55dɒŋ52,否,否,否,否,0.421053,mo23e33lon11don231,moq3een55lon55daon52,否,否,否,否,,unknown_ipa:ʔ;unknown_ipa:e,syllables_json.final,moʔ23ʔe33loŋ11doŋ231,mo23ʔe33loŋ11doŋ231,0.99,,摸暗弄堂mon3铲lo1Jiido1J铲边做边试探：大家都来．东．～，一些
两边都有,301,179,断六亲,1258,301,断六亲,dø113lo23ʨʰiŋ52,dø̃113,否,否,否,否,0.266667,d113lo23in52,doen113,否,否,否,否,,unknown_ipa:ø;unknown_ipa:ʨ;unknown_ipa:ʰ,syllables_json.final,dø113lo23ʨʰiŋ52,dø113lo23ʨʰiŋ52,0.99,,断六亲de扩lo?Pt砂il]52断绝米戚往米。
两边都有,301,179,结仇寇,1229,301,结仇寇,ʨiəʔ45dzʮ231kʰ33,tsɿ335dzɤ52,否,否,否,否,0.1875,ieoq45dz231kh33,tsy335dzeu52,否,否,否,否,,unknown_ipa:ʨ;unknown_ipa:ʮ,syllables_json.final,ʨiəʔ45dz231kʰʏ33,ʨiəʔ45dzʮ231kʰ33,0.99,,"结仇寇ti;;ie?15dz础k""戏结仇。"
两边都有,301,179,翻梢,1252,301,翻梢,fæ52sɒ52,fæ̃33sɒ52,否,否,否,否,0.666667,f52sau52,faen33sau52,否,否,否,否,,unknown_ipa:æ,syllables_json.final,fæ52sɒ52,fæ52sɔ52,0.99,,翻梢f諒SOs2输了的羸回来：马背高头跌落，牛背高头~o
两边都有,301,179,背木梢,1257,301,背木梢,pe33moʔ23sɒ52,pᴇ33moʔ1sɒ52,否,否,否,否,0.769231,pe33moq23sau52,pe33moq1sau52,否,否,否,否,,unknown_ipa:e,syllables_json.final,pe33moʔ23sɒ52,pe33moʔ23sɔ52,0.99,,背木梢p咄mo?~1s052本不需承担责任却个得不承担到底：有介咯
两边都有,301,179,脚碰脚,1238,301,脚碰脚,ʨiaʔ45baŋ11ʨiaʔ45,tɕiaʔ3bæʔ5,否,否,否,否,0.294118,iaq45ban11iaq45,ciaq3baeq5,否,否,否,否,,unknown_ipa:ʨ;unknown_ipa:ʨ,syllables_json.final,ʨiaʔ45ba11ʨiaʔ45,ʨiaʔ45baŋ11ʨiaʔ45,0.99,,脚碰脚t¥ia?;5b础如ia?~彼此一样：葛．班人都是～咯货色。
仅VLM,301,179,卖狗皮膏药,,,,ma11kʏ335bi231kɒ52ɕiaʔ234,,否,否,否,否,,ma11k335bi231kau52shiaq234,,否,否,否,否,,unknown_ipa:ʏ,syllables_json.final,ma11kʏ335bi231k52ɕiaʔ234,ma11kʏ335bi231kɔ52ɕiaʔ234,0.95,"Last tone digit slightly ambiguous, transcribed as seen.",
仅VLM,301,179,拎斗篮,,,,liŋ52tʏ335læ231,,否,否,否,否,,lin52t335l231,,否,否,否,否,,unknown_ipa:ʏ;unknown_ipa:æ,syllables_json.final,liŋ52tʏ335læ231,liŋ52tʏ335læ231,0.99,,
仅VLM,301,179,揩屁股,,,,kʰa52pʰi33ku55,,否,否,否,否,,kha52phi33ku55,,否,否,否,否,,ok,syllables_json.final,kʰa52pʰi33ku55,kʰa52pʰi33ku55,0.99,,
仅VLM,301,179,搽乌鼻头,,,,dæ11u52bie23dʏ231,,否,否,否,否,,d11u52bie23d231,,否,否,否,否,,unknown_ipa:æ;unknown_ipa:e;unknown_ipa:ʏ,syllables_json.final,dæ11u52bieʔ23dʏ231,dæ11u52bie23dʏ231,0.99,,
仅VLM,301,179,搽花脸,,,,dæ11huo52liẽ13,,否,否,否,否,,d11huo52lien13,,否,否,否,否,,unknown_ipa:æ,syllables_json.final,dæ11huo52liẽ13,dæ11huo52liẽ13,0.99,,
仅VLM,301,179,触霉头,,,,tsʰoʔ45mɛ231dʏ231,,否,否,否,否,,tshoq45m231d231,,否,否,否,否,,unknown_ipa:ɛ;unknown_ipa:ʏ,syllables_json.final,tsʰoʔ45mɛ231dʏ231,tsʰoʔ45mɛ231dʏ231,0.99,,
仅OCR,301,,偌是个些本,1261,301,偌是个些本,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,扲斗篮lil)掛产l忍铲给人当下手：偌是个些本*·也只有拨伊～咯。
仅OCR,301,,卖狗皮宫药,1243,301,卖狗皮宫药,,maŋ52,否,否,否,否,,,man52,否,否,否,否,,ok,,,,,,卖狗皮宫药ma收产b读ko肺a?;!指只讲漂亮话，不做实•r;o也
仅OCR,301,,变坏,1249,301,变坏,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,变死p忍如JJS变坏．找死：个人来有了～、女喜贴，吸毒，样式都
仅OCR,301,,和,1246,301,和,,tɕiaʔ45,否,否,否,否,,,ciaq45,否,否,否,否,,ok,,,,,,挖墙脚u无冗5如al)和t¥ia?~5挖走别人的得力人物。
仅OCR,301,,四,1227,301,四,,iŋ52,否,否,否,否,,,in52,否,否,否,否,,ok,,,,,,做磨心tsoi~mo11四ii)行四面受气：小人外头来汀闯祸，大入屋甲
仅OCR,301,,扲斗篮,1260,301,扲斗篮,,liŋ52,否,否,否,否,,,lin52,否,否,否,否,,ok,,,,,,扲斗篮lil)掛产l忍铲给人当下手：偌是个些本*·也只有拨伊～咯。
仅OCR,301,,拻乌揖头,1241,301,拻乌揖头,,dæ̃115u55bi52beʔ5dɤ52,否,否,否,否,,,daen115u55bi52beq5deu52,否,否,否,否,,ok,,,,,,拻乌揖头d元甘Uiibien3d¥扩碰壁。
仅OCR,301,,拻花脸,1240,301,拻花脸,,dæ̃11huo52,否,否,否,否,,,daen11huo52,否,否,否,否,,ok,,,,,,拻花脸d昢buomi砌笑脸解决矛盾，并缓和气氛。
仅OCR,301,,楷屁股,1236,301,楷屁股,,kʰa33pʰi33kuᴇ33,否,否,否,否,,,kha33phi33kue33,否,否,否,否,,ok,,,,,,楷屁股kha~~p叩lieu铲替人收拾烂摊r。
仅OCR,301,,盄,1256,301,盄,,po52,否,否,否,否,,,po52,否,否,否,否,,ok,,,,,,挖老疤u汜n10盄pos2揭老底。
仅OCR,301,,砂,1259,301,砂,,iŋ52,否,否,否,否,,,in52,否,否,否,否,,ok,,,,,,断六亲de扩lo?Pt砂il]52断绝米戚往米。
仅OCR,301,,础,1230,301,础,,kʰəŋ33,否,否,否,否,,,kheon33,否,否,否,否,,ok,,,,,,"结仇寇ti;;ie?15dz础k""戏结仇。"
仅OCR,301,,础,1234,301,础,,dɤ231,否,否,否,否,,,deu231,否,否,否,否,,ok,,,,,,"触出头ts""o?打Sffi础d础倒心：贞当～，刚刚买来咯蟹死得两只。"
仅OCR,301,,础如,1239,301,础如,,iaʔ45,否,否,否,否,,,iaq45,否,否,否,否,,ok,,,,,,脚碰脚t¥ia?;5b础如ia?~彼此一样：葛．班人都是～咯货色。
仅OCR,301,,芹,1254,301,芹,,ti335pæ̃52,否,否,否,否,,,ti335paen52,否,否,否,否,,ok,,,,,,挖脚底板u汜?~5ti;;ia芹ti驴p元炉揭短。
仅OCR,301,,触出头,1233,301,触出头,,tsʰoʔ3mᴇ55,否,否,否,否,,,tshoq3me55,否,否,否,否,,ok,,,,,,"触出头ts""o?打Sffi础d础倒心：贞当～，刚刚买来咯蟹死得两只。"
仅OCR,301,,读,1244,301,读,,kɒ33ɦiøʔ54,否,否,否,否,,,kau33yoeq54,否,否,否,否,,ok,,,,,,卖狗皮宫药ma收产b读ko肺a?;!指只讲漂亮话，不做实•r;o也
仅OCR,301,,赞,1251,301,赞,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,"惹屎n,ia叭出受牵连：伊则亨:·老倌话得两句说话．赞．～哉。"
两边都有,302,180,判,1281,302,判,pɒ33,pø̃33,否,是,否,否,0.6,pau33,poen33,否,是,否,否,0.5,ok,syllables_json.final,pɒ33,pɒ33,0.99,,判p矿判决。
两边都有,302,180,吵湖棚,1273,302,吵湖棚,tsɒ535hu231ba231,tsʰɒ335ɦu55dɤ52,否,否,否,否,0.375,tsau535hu231ba231,tshau335wu55deu52,否,否,否,否,0.352941,ok,syllables_json.final,tsʰɒ535hu231baŋ231,tsɒ535hu231ba231,0.99,,吵湖棚tshO切~5fiu铲baIJ铲捣乱，搅局。
两边都有,302,180,坐牢监,1283,302,坐牢监,zo55lɒ11kæ52,zoʔ45,否,否,否,否,0.25,zo55lau11k52,zoq45,否,否,否,否,,unknown_ipa:æ,syllables_json.final,zo55lɒ11kæ52,zo55lɒ11kæ52,0.99,,坐牢监zo如咄k武
两边都有,302,180,夺,1279,302,夺,dəʔ23,døʔ23,否,是,否,否,0.8,deoq23,doeq23,否,是,否,否,0.666667,ok,syllables_json.final,də23,dəʔ23,0.99,,夺d0?23
两边都有,302,180,抢,1278,302,抢,tʰiaŋ335,tɕʰiaŋ335,否,是,否,否,0.888889,thian335,chian335,否,是,否,否,0.875,ok,syllables_json.final,tʰiaŋ335,tʰiaŋ335,0.99,,抢t砂i叨J.15
两边都有,302,180,掉枪花,1265,302,掉枪花,diŋ11tɕʰiaŋ53huo52,diɒ11tɕʰiaŋ11,否,否,否,否,0.555556,din11chian53huo52,diau11chian11,否,否,否,否,0.470588,ok,syllables_json.final,diŋ11tɕʰiaŋ53huo52,diŋ11tɕʰiaŋ53huo52,0.99,,掉枪花dio县t凸aIJ科huo52耍花招。
两边都有,302,180,放,1287,302,放,fɒŋ33,fɒŋ33,是,是,是,否,1.0,faon33,faon33,是,是,是,否,1.0,ok,syllables_json.final,fɒŋ33,fɒŋ33,0.99,,放fu1]33释放('
两边都有,302,180,放火,1277,302,放火,fɒŋ33hu335,fɒŋ33hu335,是,是,是,否,1.0,faon33hu335,faon33hu335,是,是,是,否,1.0,ok,syllables_json.final,fɒŋ33hu335,fɒŋ33hu335,0.99,,放火fol)nhu凶
两边都有,302,180,枪毙,1285,302,枪毙,tʰiaŋ52bi52,tɕʰiaŋ33bi55,否,否,否,否,0.666667,thian52bi52,chian33bi55,否,否,否,否,0.636364,ok,syllables_json.final,tɕʰiaŋ52bi52,tʰiaŋ52bi52,0.99,,枪毙t砂iaJJUbi轩
两边都有,302,180,毅结头,1272,302,毅结头,toʔ5tɕiɛ45dɤ231,toʔ3tsɿ55,否,否,否,否,0.333333,toq5ci45deu231,toq3tsy55,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,toʔ5tɕiɛ45dɤ231,toʔ5tɕiɛ45dɤ231,0.99,,毅结头to?15即e?15d¥扩借故寻衅。
两边都有,302,180,犯法,1282,302,犯法,və55fæʔ45,væ̃115fæʔ45,否,否,否,否,0.636364,vr55faeq45,vaen115faeq45,否,否,否,否,0.615385,ok,syllables_json.final,və55fæʔ45,və55fæʔ45,0.99,,犯法v元驴如?45
仅VLM,302,180,伸后脚,,,,sə33ɦɤ113tɕia5,,否,否,否,否,,sr33gheu113cia5,,否,否,否,否,,ok,syllables_json.final,sə33ɦɤ113tɕiaʔ5,sə33ɦɤ113tɕia5,0.99,,
仅VLM,302,180,偷,,,,tʰɤ52,,否,否,否,否,,theu52,,否,否,否,否,,ok,syllables_json.final,tʰɤ52,tʰɤ52,0.99,,
仅VLM,302,180,压肩胛,,,,æʔ5tɕiɛ53kæʔ5,,否,否,否,否,,aeq5ci53kaeq5,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,æʔ5tɕiɛ53kæʔ5,æʔ5tɕiɛ53kæʔ5,0.99,,
仅VLM,302,180,坐班房,,,,zo113pæ52vŋ231,,否,否,否,否,,zo113p52vng231,,否,否,否,否,,unknown_ipa:æ,syllables_json.final,zo113pæ52vɒŋ231,zo113pæ52vŋ231,0.99,,
仅VLM,302,180,寻事头,,,,ziŋ231zɿ11dɤ231,,否,否,否,否,,zin231zy11deu231,,否,否,否,否,,ok,syllables_json.final,ziŋ231zɿ11dɤ231,ziŋ231zɿ11dɤ231,0.99,,
仅VLM,302,180,幽火掇*,,,,iɤ53hu535təʔ45,,否,否,否,否,,ieu53hu535teoq45,,否,否,否,否,,ok,syllables_json.final,iɤ53hu535təʔ45,iɤ53hu535təʔ45,0.99,,
仅VLM,302,180,强奸,,,,dʑiaŋ231kæ52,,否,否,否,否,,jian231k52,,否,否,否,否,,unknown_ipa:æ,syllables_json.final,dʑiaŋ231kæ52,dʑiaŋ231kæ52,0.99,,
仅VLM,302,180,摞顺毛,,,,lo55zẽ11mɒ231,,否,否,否,否,,lo55zeen11mau231,,否,否,否,否,,ok,syllables_json.final,lo55zẽ11mɒ231,lo55zẽ11mɒ231,0.99,,
仅VLM,302,180,收骨头,,,,sɤ53kueʔ5dɤ231,,否,否,否,否,,seu53kueq5deu231,,否,否,否,否,,ok,syllables_json.final,s53kueʔ5dɤ231,sɤ53kueʔ5dɤ231,0.99,,
仅VLM,302,180,杀人,,,,sæʔ5niŋ231,,否,否,否,否,,saeq5nin231,,否,否,否,否,,ok,syllables_json.final,sæʔ5niŋ231,sæʔ5niŋ231,0.99,,
仅VLM,302,180,毅洞,,,,toʔ5doŋ11,,否,否,否,否,,toq5don11,,否,否,否,否,,ok,syllables_json.final,toʔ5doŋ11,toʔ5doŋ11,0.99,,
仅VLM,302,180,牵头皮,,,,tɕʰiɛ53dɤ231bi231,,否,否,否,否,,chi53deu231bi231,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,tɕʰiɛ53dɤ231bi231,tɕʰiɛ53dɤ231bi231,0.99,,
仅VLM,302,180,着贼,,,,dzaʔ23zəʔ23,,否,否,否,否,,dzaq23zeoq23,,否,否,否,否,,ok,syllables_json.final,dzaʔ23zə23,dzaʔ23zəʔ23,0.99,,
仅VLM,302,180,走路路,,,,ts335liŋ11lu11,,否,否,否,否,,ts335lin11lu11,,否,否,否,否,,ok,syllables_json.final,tsɤ335liŋ11lu11,ts335liŋ11lu11,0.99,,
仅OCR,302,,仲后脚,1262,302,仲后脚,,sẽ33ɦɤ11,否,否,否,否,,,seen33gheu11,否,否,否,否,,ok,,,,,,仲后脚se~rn¥::;比ia沿留后路。
仅OCR,302,,几,1276,302,几,,ɦy231,否,否,否,否,,,yu231,否,否,否,否,,ok,,,,,,杀人s汜？趼5几il)2)1
仅OCR,302,,坐玑房,1284,302,坐玑房,,zo115pæ̃33vɒŋ52,否,否,否,否,,,zo115paen33vaon52,否,否,否,否,,ok,,,,,,坐玑房zo护p諒VOl)铲
仅OCR,302,,寻巾头,1271,302,寻巾头,,dʑiŋ11zɿ11dɤ11,否,否,否,否,,,jin11zy11deu11,否,否,否,否,,ok,,,,,,寻巾头~iIJ铲才d¥H'找茬。
仅OCR,302,,幽火报勹戏,1268,302,幽火报勹戏,,hu335tsɿ55,否,否,否,否,,,hu335tsy55,否,否,否,否,,ok,,,,,,幽火报勹戏bu铲t0?45开小火煮，比喻平心挣气地说话：勿怕伊勿
仅OCR,302,,归贤路,1264,302,归贤路,,tsɤ335liɒ11lu11,否,否,否,否,,,tseu335liau11lu11,否,否,否,否,,ok,,,,,,"归贤路ts¥货lio11lu""走捷径"
