合并状态,source_page,pdf_page,词条,OCR行号,OCR页码,OCR汉字,VLM_IPA,OCR_IPA,IPA完全相同,IPA数字相同,IPA音段相同,IPA只有数字不同,IPA相似度,VLM吴拼_由IPA反推,OCR吴拼,吴拼完全相同,吴拼数字相同,吴拼字母相同,吴拼只有数字不同,吴拼相似度,VLM吴拼反推状态,VLM_IPA来源,VLM_原始IPA字段,VLM_ipa_raw,VLM置信度,VLM备注,OCR后续汉字
两边都有,297,175,吵,1132,297,吵,tsʰɒ335,tsʰɒ335,是,是,是,否,1.0,tshau335,tshau335,是,是,是,否,1.0,ok,syllables_json.final,tsʰ335,tsʰɔ335,0.99,,吵tshom
两边都有,297,175,呵,1122,297,呵,ho52,ɕia52,否,是,否,否,0.4,ho52,shia52,否,是,否,否,0.5,ok,syllables_json.final,ho52,ho52,0.99,,呵bos2
两边都有,297,175,哭,1117,297,哭,kʰuoʔ45kʰoʔ45,kʰuoʔ45kʰoʔ45,是,是,是,否,1.0,khuoq45khoq45,khuoq45khoq45,是,是,是,否,1.0,ok,syllables_json.final,kʰuoʔ45kʰo45,kʰuoʔ45kʰoʔ45,0.99,,"哭khuo?4s,kho?_45"
两边都有,297,175,打拼,1108,297,打拼,taŋ335pʰiŋ52,to335pʰiŋ52,否,是,否,否,0.833333,tan335phin52,to335phin52,否,是,否,否,0.833333,ok,syllables_json.final,taŋ335pʰiŋ52,taŋ335pʰiŋ52,0.99,,打拼taIJ335phiIJ~~合伙匕
两边都有,297,175,数,1103,297,数,ɕy335,su335,否,是,否,否,0.6,shiu335,su335,否,是,否,否,0.714286,ok,syllables_json.final,ɕy335,ɕy335,0.99,,数~y335仵后贞各人：某人来亨～偌呐。
两边都有,297,175,笑,1120,297,笑,ɕiɒ33,ɕiɒ33,是,是,是,否,1.0,shiau33,shiau33,是,是,是,否,1.0,ok,syllables_json.final,ɕiɒ33,ɕiɔ33,0.99,,笑~io33
两边都有,298,176,救,1167,298,救,tɕiv33,tɕiɤ33,否,是,否,否,0.833333,civ33,cieu33,否,是,否,否,0.666667,ok,syllables_json.final,tɕiv33,tɕiv33,0.99,,救t~i沪
两边都有,299,177,做弄,1181,299,做弄,tso33loŋ33,tso33loŋ33,是,是,是,否,1.0,tso33lon33,tso33lon33,是,是,是,否,1.0,ok,syllables_json.final,tso33loŋ33,tso33loŋ33,0.99,,做弄tso33lOIJ片作弄：阿妹小咪，勿可～伊。
两边都有,301,179,叹苦经,1228,301,叹苦经,tʰæ33kʰu335ʨiŋ52,tʰæ̃33kʰu335tɕʰiŋ52,否,是,否,否,0.789474,th33khu335in52,thaen33khu335chin52,否,否,否,否,,unknown_ipa:æ;unknown_ipa:ʨ,syllables_json.final,tʰæ33kʰu335ʨiŋ52,tʰæ33kʰu335ʨiŋ52,0.99,,"叹苦经t""昢kh沪t¥il)52诉茜。"
两边都有,302,180,判,1281,302,判,pɒ33,pø̃33,否,是,否,否,0.6,pau33,poen33,否,是,否,否,0.5,ok,syllables_json.final,pɒ33,pɒ33,0.99,,判p矿判决。
两边都有,302,180,夺,1279,302,夺,dəʔ23,døʔ23,否,是,否,否,0.8,deoq23,doeq23,否,是,否,否,0.666667,ok,syllables_json.final,də23,dəʔ23,0.99,,夺d0?23
两边都有,302,180,抢,1278,302,抢,tʰiaŋ335,tɕʰiaŋ335,否,是,否,否,0.888889,thian335,chian335,否,是,否,否,0.875,ok,syllables_json.final,tʰiaŋ335,tʰiaŋ335,0.99,,抢t砂i叨J.15
两边都有,302,180,放,1287,302,放,fɒŋ33,fɒŋ33,是,是,是,否,1.0,faon33,faon33,是,是,是,否,1.0,ok,syllables_json.final,fɒŋ33,fɒŋ33,0.99,,放fu1]33释放('
两边都有,302,180,放火,1277,302,放火,fɒŋ33hu335,fɒŋ33hu335,是,是,是,否,1.0,faon33hu335,faon33hu335,是,是,是,否,1.0,ok,syllables_json.final,fɒŋ33hu335,fɒŋ33hu335,0.99,,放火fol)nhu凶
两边都有,303,181,买,1307,303,买,ma113,ma113,是,是,是,否,1.0,ma113,ma113,是,是,是,否,1.0,ok,syllables_json.final,ma113,ma113,0.99,,买ma113
两边都有,304,182,卖,1317,304,卖,ma11,ma11,是,是,是,否,1.0,ma11,ma11,是,是,是,否,1.0,ok,syllables_json.final,ma11,ma11,0.95,,卖ma11
两边都有,304,182,找,1321,304,找,tsɒ335,tsɒ335,是,是,是,否,1.0,tsau335,tsau335,是,是,是,否,1.0,ok,syllables_json.final,tsɒ335,tsɒ335,0.95,,找tso335退还余额。
两边都有,304,182,还价,1319,304,还价,ɦuæ̃11ko55,ɦæ̃11ko55,否,是,否,否,0.9,waen11ko55,ghaen11ko55,否,是,否,否,0.818182,ok,syllables_json.final,ɦuæ̃11ko55,ɦuæ̃11ko55,0.95,,还价fiu元和ko甘
两边都有,305,183,及格,1362,305,及格,dzieʔ1kaʔ5,dʑieʔ1kaʔ5,否,是,否,否,0.9,dziq1kaq5,jiq1kaq5,否,是,否,否,0.777778,ok,syllables_json.final,dzieʔ1kaʔ5,dzie?1ka?5,0.95,,及格dzie汗ka?t5
两边都有,305,183,学,1345,305,学,\text{fio}ʔ23,ɦiøʔ23,否,是,否,否,0.307692,textfio23,yoeq23,否,否,否,否,,unknown_ipa:\;unknown_ipa:e;unknown_ipa:x;unknown_ipa:{;unknown_ipa:};unknown_ipa:ʔ,syllables_json.final,\text{fio}ʔ23,\text{fio}?23,0.95,,学60?23
两边都有,305,183,教,1344,305,教,k\text{D}33,ka33,否,是,否,否,0.272727,ktextd33,ka33,否,否,否,否,,unknown_ipa:\;unknown_ipa:e;unknown_ipa:x;unknown_ipa:{;unknown_ipa:D;unknown_ipa:},syllables_json.final,k\text{D}33,k\text{D}33,0.95,,教ko33
两边都有,305,183,考试,1359,305,考试,k^{h}\text{D}335S\eta52,kʰɒ335sɿ52,否,是,否,否,0.26087,khtextd335seta52,khau335sy52,否,否,否,否,,unknown_ipa:^;unknown_ipa:{;unknown_ipa:};unknown_ipa:\;unknown_ipa:e;unknown_ipa:x;unknown_ipa:{;unknown_ipa:D;unknown_ipa:};unknown_ipa:S;unknown_ipa:\;unknown_ipa:e,syllables_json.final,k^{h}\text{D}335S\eta52,k^{h}\text{D}335S\eta52,0.95,,考试k'沪s裕
两边都有,305,183,落课,1349,305,落课,loʔ1k^{h}\text{o}55,loʔ1kʰo55,否,是,否,否,0.421053,loq1khtexto55,loq1kho55,否,否,否,否,,unknown_ipa:^;unknown_ipa:{;unknown_ipa:};unknown_ipa:\;unknown_ipa:e;unknown_ipa:x;unknown_ipa:{;unknown_ipa:},syllables_json.final,loʔ1k^{h}\text{o}55,lo?1k^{h}\text{o}55,0.95,,落课lo?~3k噙
两边都有,305,183,读书,1355,305,读书,doʔ1\varsigmay52,døʔ1ɕy52,否,是,否,否,0.375,doq1varsigmaiu52,doeq1shiu52,否,否,否,否,,unknown_ipa:\;unknown_ipa:r;unknown_ipa:g,syllables_json.final,doʔ1\varsigmay52,do?1\varsigmay52,0.95,,读书do?为y52
两边都有,307,185,搅,1392,307,搅,ko335,kɒ335,否,是,否,否,0.8,ko335,kau335,否,是,否,否,0.666667,ok,syllables_json.final,ko335,ko335,0.95,,搅ko135玩儿：小人一日～到仪，夜头I]困熟原都会出汁咯｀
两边都有,307,185,跳绳,1432,307,跳绳,tʰio33zəŋ231,tʰiɒ33zəŋ231,否,是,否,否,0.916667,thio33zeon231,thiau33zeon231,否,是,否,否,0.857143,ok,syllables_json.final,tʰio33zəŋ231,tʰio33zəŋ231,0.95,,跳绳thio~fa~l)231
两边都有,307,185,钓鱼,1409,307,钓鱼,tio33ȵy231,tiɒ33ɦy231,否,是,否,否,0.8,tio33gniu231,tiau33yu231,否,是,否,否,0.583333,ok,syllables_json.final,tio33ȵy231,tio33ȵy231,0.95,,钓鱼h咄1)231
两边都有,308,186,赛跑,1441,308,赛跑,sa33bɒ231,sa33bɒ231,是,是,是,否,1.0,sa33bau231,sa33bau231,是,是,是,否,1.0,ok,syllables_json.final,sa33bɒ231,sa33bɒ231,0.95,,赛跑sa~~bo习I
两边都有,309,187,嫌憎,1489,309,嫌憎,iẽ33tsəŋ33,iẽ33tsəŋ33,是,是,是,否,1.0,ien33tseon33,ien33tseon33,是,是,是,否,1.0,ok,syllables_json.final,iẽ33tsəŋ33,iẽ33tsəŋ33,0.95,,嫌憎i铲tS~IJ33嫌：绘划船～港阔。
两边都有,309,187,容,1476,309,容,fiɒŋ113,ɦoŋ113,否,是,否,否,0.571429,fiaon113,ghon113,否,是,否,否,0.625,ok,syllables_json.final,fiɒŋ113,fiɔŋ113,0.95,,容fiiOIJ113宠爱。
两边都有,309,187,怪,1491,309,怪,kua33,kua33,是,是,是,否,1.0,kua33,kua33,是,是,是,否,1.0,ok,syllables_json.final,kua33,kua33,0.95,,怪kua33
两边都有,309,187,恶数,1487,309,恶数,u33su33,u33su33,是,是,是,否,1.0,u33su33,u33su33,是,是,是,否,1.0,ok,syllables_json.final,u33su33,u33su33,0.95,,"恶数u33suH厌恶：偌是介咯行ji,要拨别人～咯。"
两边都有,309,187,气,1492,309,气,tʰi33,tɕʰi33,否,是,否,否,0.833333,thi33,chi33,否,是,否,否,0.8,ok,syllables_json.final,tɕʰi33,tʰi33,0.95,,气t砂j33
两边都有,309,187,气勿过,1484,309,气勿过,tɕʰi33vəʔ3ku55,tɕʰi33veʔ3tsɿ55,否,是,否,否,0.733333,chi33veoq3ku55,chi33veq3tsy55,否,是,否,否,0.714286,ok,syllables_json.final,tɕʰi33vəʔ3ku55,tɕʰi33vəʔ3ku55,0.95,,气勿过t砂i33ve?跺u~~嫉妒：学堂里表扬伊阿弟，伊～煞哉。
两边都有,309,187,生气,1493,309,生气,saŋ33tɕʰi55,saŋ33tɕʰi55,是,是,是,否,1.0,san33chi55,san33chi55,是,是,是,否,1.0,ok,syllables_json.final,saŋ33tɕʰi55,saŋ33tɕʰi55,0.95,Contains alternative pronunciation,生气Sal)昔t~咄，SaIJ~~t~hi33
两边都有,309,187,看相,1481,309,看相,kʰẽ33ɕiaŋ33,kʰẽ33ɕiaŋ33,是,是,是,否,1.0,kheen33shian33,kheen33shian33,是,是,是,否,1.0,ok,syllables_json.final,kʰẽ33ɕiaŋ33,kʰẽ33ɕiaŋ33,0.95,,看相K咯33~ial)33吞中。
两边都有,309,187,肉痛,1479,309,肉痛,ȵiɒ1tʰɒŋ55,ȵioʔ1tʰoŋ55,否,是,否,否,0.727273,gniau1thaon55,gnioq1thon55,否,是,否,否,0.769231,ok,syllables_json.final,ȵiɒʔ1tɒŋ55,ȵiɒ1tʰɔŋ55,0.95,,"肉痛n,io?叶01)甘心疼。"
两边都有,309,187,误会,1490,309,误会,ɥu11ɥuᴇ11,ɦu11ɦy11,否,是,否,否,0.555556,u11ue11,wu11yu11,否,否,否,否,,unknown_ipa:ɥ;unknown_ipa:ɥ,syllables_json.final,ɥu11ɥuᴇ11,ɥu11ɥuᴇ11,0.95,,误会fiu11fi.UE11
两边都有,309,187,赢,1471,309,赢,fiŋ231,ɦiŋ231,否,是,否,否,0.833333,fin231,yin231,否,是,否,否,0.833333,ok,syllables_json.final,fiŋ231,fiŋ231,0.95,,赢fol)HI
两边都有,310,188,怕,1500,310,怕,pʰo33,pʰo33,是,是,是,否,1.0,pho33,pho33,是,是,是,否,1.0,ok,syllables_json.final,pʰo33,pʰo33,0.95,,怕phOJJ
两边都有,310,188,愁,1510,310,愁,zɤ231,zɤ231,是,是,是,否,1.0,zeu231,zeu231,是,是,是,否,1.0,ok,syllables_json.final,zɤ231,zɤ231,0.95,,"愁Z1<2,1"
两边都有,310,188,慌,1499,310,慌,huŋ52,huɒŋ52,否,是,否,否,0.833333,hung52,huaon52,否,是,否,否,0.571429,ok,syllables_json.final,huɒŋ52,huŋ52,0.95,,慌huog52
两边都有,310,188,懂,1520,310,懂,toŋ335,toŋ335,是,是,是,否,1.0,ton335,ton335,是,是,是,否,1.0,ok,syllables_json.final,to335,toŋ335,0.95,,懂tOl)33S
两边都有,311,189,做注意,1528,311,做注意,tso33ts33i33,tso33tsɿ33i33,否,是,否,否,0.923077,tso33ts33i33,tso33tsy33i33,否,是,否,否,0.923077,ok,syllables_json.final,tso33tsɿ33i33,tso33ts33i33,0.95,,做注意tso33ts恼jlJ注意。
两边都有,311,189,像,1547,311,像,ziaŋ113,dʑiaŋ113,否,是,否,否,0.75,zian113,jian113,否,是,否,否,0.857143,ok,syllables_json.final,ziaŋ113,ziaŋ113,0.95,,像*ia1J113
两边都有,311,189,当心,1527,311,当心,toŋ33iŋ52,tɒŋ33ɕiŋ52,否,是,否,否,0.8,ton33in52,taon33shin52,否,是,否,否,0.75,ok,syllables_json.final,toŋ33ɕiŋ52,toŋ33iŋ52,0.95,,当心tDIJ3i<;;iIJ51小心。
两边都有,311,189,想,1531,311,想,ɕiaŋ335,ɕiaŋ335,是,是,是,否,1.0,shian335,shian335,是,是,是,否,1.0,ok,syllables_json.final,ɕiaŋ335,ɕiaŋ335,0.95,,想<;ial)m
两边都有,311,189,料,1544,311,料,lio11,liɒ11,否,是,否,否,0.8,lio11,liau11,否,是,否,否,0.666667,ok,syllables_json.final,lio11,lio11,0.95,,料lio11估计。
两边都有,311,189,有,1549,311,有,ɦiɤ113,ɦiɤ113,是,是,是,否,1.0,yeu113,yeu113,是,是,是,否,1.0,ok,syllables_json.final,ɦiɤ113,ɦiɤ113,0.95,,有fij沪
两边都有,311,189,榷,1542,311,榷,goʔ23,koʔ23,否,是,否,否,0.8,goq23,koq23,否,否,否,否,,unknown_ipa:g,syllables_json.final,goʔ23,goʔ23,0.95,,榷go产考虑。
两边都有,311,189,猜,1538,311,猜,tsʰE52,tsʰᴇ52,否,是,否,否,0.833333,tshe52,tshe52,否,否,否,否,,unknown_ipa:E,syllables_json.final,tsʰE52,tsʰE52,0.95,,猜tShES2
两边都有,311,189,记,1532,311,记,tɕi33,tɕi33,是,是,是,否,1.0,ci33,ci33,是,是,是,否,1.0,ok,syllables_json.final,tɕi33,tɕi33,0.95,,记t<;i33
两边都有,311,189,记挂,1535,311,记挂,tɕi33kuo33,tɕi33kuo33,是,是,是,否,1.0,ci33kuo33,ci33kuo33,是,是,是,否,1.0,ok,syllables_json.final,tɕi33kuo33,tɕi33kuo33,0.95,,记挂t¥ijjkuo33
两边都有,311,189,详,1539,311,详,dziaŋ231,dʑiaŋ231,否,是,否,否,0.875,dzian231,jian231,否,是,否,否,0.75,ok,syllables_json.final,dziaŋ231,dziaŋ231,0.95,,详d加iaIJ231拈测。
两边都有,312,190,来,1561,312,来,lE231,lᴇ231,否,是,否,否,0.8,le231,le231,否,否,否,否,,unknown_ipa:E,syllables_json.final,lE231,lE231,0.95,,来lE231
两边都有,312,190,落,1562,312,落,loʔ23,loʔ23,是,是,是,否,1.0,loq23,loq23,是,是,是,否,1.0,ok,syllables_json.final,loʔ23,loʔ23,0.95,,落10?23下。
两边都有,312,190,过,1563,312,过,ku33,ku33,是,是,是,否,1.0,ku33,ku33,是,是,是,否,1.0,ok,syllables_json.final,ku33,ku33,0.95,,过kuH
两边都有,312,190,进去,1569,312,进去,tɕiŋ33tɕʰi33,tɕiŋ33tɕʰi33,是,是,是,否,1.0,cin33chi33,cin33chi33,是,是,是,否,1.0,ok,syllables_json.final,tɕiŋ33tɕi33,tɕiŋ33tɕʰi33,0.95,,进去tciJJ~打砂i{~
两边都有,313,191,大,1603,313,大,do11,do11,是,是,是,否,1.0,do11,do11,是,是,是,否,1.0,ok,syllables_json.final,do11,do11,0.95,,大do11
两边都有,313,191,小,1604,313,小,ɕiɒ335,ɕiɒ335,是,是,是,否,1.0,shiau335,shiau335,是,是,是,否,1.0,ok,syllables_json.final,ɕiɒ335,ɕiɔ335,0.95,,小l;iOlJS
两边都有,314,192,低,1610,314,低,ti52,ti52,是,是,是,否,1.0,ti52,ti52,是,是,是,否,1.0,ok,syllables_json.final,ti52,ti52,1.0,,低ti52指物
两边都有,314,192,圆,1629,314,圆,ɦiõ231,ɦiø̃231,否,是,否,否,0.714286,yi231,yoen231,否,否,否,否,,unknown_ipa:õ,syllables_json.final,ɦiõ231,ɦiõ231,1.0,,圆fii矿
两边都有,314,192,多,1624,314,多,to52,tɒ52,否,是,否,否,0.75,to52,tau52,否,是,否,否,0.6,ok,syllables_json.final,to52,to52,1.0,,多to52
两边都有,314,192,少,1627,314,少,s335,sɒ335,否,是,否,否,0.8,s335,sau335,否,是,否,否,0.666667,ok,syllables_json.final,sɒ335,s335,1.0,,少SOJJs
两边都有,314,192,浅,1621,314,浅,tɕʰiẽ335,tɕʰiẽ335,是,是,是,否,1.0,chien335,chien335,是,是,是,否,1.0,ok,syllables_json.final,tɕʰiẽ335,tɕʰiẽ335,1.0,,浅t砂ie335
两边都有,314,192,满,1623,314,满,mẽ113,mø̃113,否,是,否,否,0.666667,meen113,moen113,否,是,否,否,0.857143,ok,syllables_json.final,mẽ113,mẽ113,1.0,,满m0m
两边都有,314,192,短,1612,314,短,tə335,tø̃335,否,是,否,否,0.666667,tr335,toen335,否,是,否,否,0.571429,ok,syllables_json.final,tə335,tə335,1.0,,短t0ll5指物：～筷
两边都有,314,192,矮,1611,314,矮,a335,a335,是,是,是,否,1.0,a335,a335,是,是,是,否,1.0,ok,syllables_json.final,a335,a335,1.0,,矮aJJS括人：～千r
两边都有,314,192,空,1622,314,空,kʰuoŋ52,kʰuoŋ52,是,是,是,否,1.0,khuon52,khuon52,是,是,是,否,1.0,ok,syllables_json.final,kuoŋ52,kʰuoŋ52,1.0,,空khUOIJS2
两边都有,314,192,粗,1613,314,粗,tsʰu52,tsʰu52,是,是,是,否,1.0,tshu52,tshu52,是,是,是,否,1.0,ok,syllables_json.final,tsʰu52,tsʰu52,1.0,,粗tshuSl
两边都有,314,192,薄,1618,314,薄,boʔ23,boʔ23,是,是,是,否,1.0,boq23,boq23,是,是,是,否,1.0,ok,syllables_json.final,boʔ23,boʔ23,1.0,,薄bo?23
两边都有,314,192,近,1614,314,近,dziŋ113,dʑiŋ113,否,是,否,否,0.857143,dzin113,jin113,否,是,否,否,0.714286,ok,syllables_json.final,dziŋ113,dziŋ113,1.0,,近diil)1ll
两边都有,314,192,长,1609,314,长,dzaŋ231,dzaŋ231,是,是,是,否,1.0,dzan231,dzan231,是,是,是,否,1.0,ok,syllables_json.final,dza231,dzaŋ231,1.0,,长dzalJ~.11指人和物：
两边都有,314,192,阔,1615,314,阔,kʰueʔ45,kʰueʔ45,是,是,是,否,1.0,khueq45,khueq45,是,是,是,否,1.0,ok,syllables_json.final,kʰueʔ45,kʰueʔ45,1.0,,"阔k11ue?""5宽：庐肿～。"
两边都有,314,192,高,1607,314,高,kɒ52,kɒ52,是,是,是,否,1.0,kau52,kau52,是,是,是,否,1.0,ok,syllables_json.final,kɒ52,kɔ52,1.0,,高k泸指物：老鹰飞得～，归去吃年糕，老脱飞得低，归去吃
两边都有,315,193,凸,1633,315,凸,doʔ23,døʔ23,否,是,否,否,0.8,doq23,doeq23,否,是,否,否,0.833333,ok,syllables_json.final,doʔ23,doʔ23,0.9,,凸d0?23
两边都有,315,193,凹,1632,315,凹,hæʔ45,hæʔ45,是,是,是,否,1.0,haeq45,haeq45,是,是,是,否,1.0,ok,syllables_json.final,hæʔ45,hæʔ45,0.9,,凹h汜产船进：热水壶碰衔记，允盖有块～进哉。＂凹＂．训妀
两边都有,315,193,反,1640,315,反,fæ̃335,fæ̃335,是,是,是,否,1.0,faen335,faen335,是,是,是,否,1.0,ok,syllables_json.final,fæ̃335,fæ̃335,0.9,,反f元335
两边都有,315,193,尖,1634,315,尖,tɕiẽ52,tɕiẽ52,是,是,是,否,1.0,cien52,cien52,是,是,是,否,1.0,ok,syllables_json.final,tɕiẽ52,tɕiẽ52,0.9,,尖tci铲
两边都有,315,193,平,1637,315,平,biŋ231,biŋ231,是,是,是,否,1.0,bin231,bin231,是,是,是,否,1.0,ok,syllables_json.final,bi231,biŋ231,0.9,,平biIJ231
两边都有,315,193,快,1635,315,快,kua33,kʰua33,否,是,否,否,0.833333,kua33,khua33,否,是,否,否,0.833333,ok,syllables_json.final,kʰua33,kua33,0.9,,快khua13锋利c
两边都有,315,193,斜,1645,315,斜,zia231,ʑia231,否,是,否,否,0.833333,zia231,zhia231,否,是,否,否,0.857143,ok,syllables_json.final,zia231,zia231,0.9,,斜iia231
两边都有,315,193,横,1642,315,横,ɦuaŋ231,ɦaŋ231,否,是,否,否,0.857143,wan231,ghan231,否,是,否,否,0.714286,ok,syllables_json.final,ɦuaŋ231,ɦuaŋ231,0.9,,横nuag231
两边都有,315,193,正,1638,315,正,tsə33,tsəŋ33,否,是,否,否,0.833333,tsr33,tseon33,否,是,否,否,0.571429,ok,syllables_json.final,tsəŋ33,tsə33,0.9,,正tS~IJ33
两边都有,315,193,歪,1639,315,歪,ua52,ua52,是,是,是,否,1.0,ua52,ua52,是,是,是,否,1.0,ok,syllables_json.final,ua52,ua52,0.9,,歪ua52不正。
两边都有,315,193,笃,1644,315,笃,toʔ45,toʔ45,是,是,是,否,1.0,toq45,toq45,是,是,是,否,1.0,ok,syllables_json.final,toʔ45,toʔ45,0.9,,笃to产陡：山介～，监勿上去咯。
两边都有,315,193,紫,1659,315,紫,tsɿ335,tsɿ335,是,是,是,否,1.0,tsy335,tsy335,是,是,是,否,1.0,ok,syllables_json.final,tsɿ335,tsɿ335,0.9,,紫tsi's
两边都有,315,193,紫红,1660,315,紫红,tsɿ335ɦuoŋ52,tsɿ335ɦoŋ52,否,是,否,否,0.916667,tsy335won52,tsy335ghon52,否,是,否,否,0.833333,ok,syllables_json.final,tsɿ335ɦuoŋ52,tsɿ335ɦuoŋ52,0.9,,紫红tS)335fiUOtJ护红中带紫。
两边都有,315,193,红,1648,315,红,ɦuoŋ231,ɦoŋ231,否,是,否,否,0.857143,won231,ghon231,否,是,否,否,0.714286,ok,syllables_json.final,ɦuoŋ231,ɦuoŋ231,0.9,,红hU01J231
两边都有,315,193,绿,1651,315,绿,loʔ23,loʔ23,是,是,是,否,1.0,loq23,loq23,是,是,是,否,1.0,ok,syllables_json.final,loʔ23,loʔ23,0.9,,绿10?23
两边都有,315,193,蓝,1655,315,蓝,læ231,læ̃231,否,是,否,否,0.833333,l231,laen231,否,否,否,否,,unknown_ipa:æ,syllables_json.final,læ231,læ231,0.9,,蓝l元231
两边都有,315,193,钝,1636,315,钝,dõ11,dø̃11,否,是,否,否,0.6,d11,doen11,否,否,否,否,,unknown_ipa:õ,syllables_json.final,dõ11,dõ11,0.9,,钝d011
两边都有,315,193,青,1653,315,青,tɕʰi52,tɕʰiŋ52,否,是,否,否,0.857143,chi52,chin52,否,是,否,否,0.833333,ok,syllables_json.final,tɕʰiŋ52,tɕʰi52,0.9,,青t妒iIJ52(1)绿色或浅监～华．～天。(2)黑色：～丝。
两边都有,316,194,密,1674,316,密,mieʔ23,mieʔ23,是,是,是,否,1.0,miq23,miq23,是,是,是,否,1.0,ok,syllables_json.final,mieʔ23,mieʔ23,0.95,,密mie?11
两边都有,316,194,快,1665,316,快,kʰua33,kʰua33,是,是,是,否,1.0,khua33,khua33,是,是,是,否,1.0,ok,syllables_json.final,kʰua33,kʰua33,0.95,,快k11ua33迅速。
两边都有,316,194,朗,1673,316,朗,lɒŋ113,lɒŋ113,是,是,是,否,1.0,laon113,laon113,是,是,是,否,1.0,ok,syllables_json.final,lɒŋ113,lɔŋ113,0.95,,朗101)1131:I寸～起来哉。
两边都有,316,194,浓,1669,316,浓,ȵioŋ231,noŋ231,否,是,否,否,0.714286,gnion231,non231,否,是,否,否,0.75,ok,syllables_json.final,ȵioŋ231,ȵioŋ231,0.95,,"浓I),i01)131指茶浓：～茶。"
两边都有,316,194,淡,1670,316,淡,dɛ113,dæ̃113,否,是,否,否,0.666667,d113,daen113,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,dɛ113,dɛ113,0.95,,淡d元111指茶不浓：～茶。
两边都有,316,194,湿,1668,316,湿,seʔ45,seʔ45,是,是,是,否,1.0,seq45,seq45,是,是,是,否,1.0,ok,syllables_json.final,seʔ45,seʔ45,0.95,,湿se?~5
两边都有,316,194,潮,1667,316,潮,dzɒ231,dzɒ231,是,是,是,否,1.0,dzau231,dzau231,是,是,是,否,1.0,ok,syllables_json.final,dzɒ231,dzɔ231,0.95,,潮dzD23I潮湿：衣裳捉得淀雨，有些～哉。
两边都有,316,194,疏,1672,316,疏,sɿ52,sɿ52,是,是,是,否,1.0,sy52,sy52,是,是,是,否,1.0,ok,syllables_json.final,sɿ52,sɿ52,0.95,,疏s1s2稀疏：葛件衣裳穿得好两年哉．布都～哉。
两边都有,316,194,硬,1675,316,硬,ŋaŋ11,ŋaŋ11,是,是,是,否,1.0,ngan11,ngan11,是,是,是,否,1.0,ok,syllables_json.final,ŋaŋ11,ŋaŋ11,0.95,,硬l)al]'1
两边都有,316,194,糙,1677,316,糙,tsʰɒ33,tsʰɒ33,是,是,是,否,1.0,tshau33,tshau33,是,是,是,否,1.0,ok,syllables_json.final,tsʰɒ33,tsʰɔ33,0.95,,糙tsho33
两边都有,316,194,紧,1679,316,紧,tɕiŋ335,tɕiŋ335,是,是,是,否,1.0,cin335,cin335,是,是,是,否,1.0,ok,syllables_json.final,tɕiŋ335,tɕiŋ335,0.95,,紧t~i沪
两边都有,316,194,脆,1681,316,脆,tsʰɛ33,tsʰᴇ33,否,是,否,否,0.833333,tsh33,tshe33,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,tsʰɛ33,tsʰɛ33,0.95,,脆tShE33
两边都有,316,194,软,1676,316,软,ȵiɪ̃113,ȵiø̃113,否,是,否,否,0.857143,gni113,gnioen113,否,否,否,否,,unknown_ipa:ɪ;unknown_ipa:̃,syllables_json.final,ȵiɪ̃113,ȵiɪ̃113,0.95,,"软I),i01IJ"
两边都有,317,195,俸,1689,317,俸,fon33,foŋ33,否,是,否,否,0.8,fon33,fon33,是,是,是,否,1.0,ok,syllables_json.final,fon33,fon33,0.95,Headword has asterisk,俸fol)33脏：新衣裳穿得埭有些～哉。
两边都有,317,195,吵,1703,317,吵,tsʰɒ335,tsʰɒ335,是,是,是,否,1.0,tshau335,tshau335,是,是,是,否,1.0,ok,syllables_json.final,tsʰɒ335,tsʰɒ335,0.95,,吵tsh护吵闹。
两边都有,317,195,响,1700,317,响,iaŋ335,ɕiaŋ335,否,是,否,否,0.857143,ian335,shian335,否,是,否,否,0.75,ok,syllables_json.final,ɕia335,iaŋ335,0.95,,响¥i8l)335
两边都有,317,195,整齐,1695,317,整齐,tsəŋ335ʑi52,tsəŋ335ʑy52,否,是,否,否,0.909091,tseon335zhi52,tseon335zhiu52,否,是,否,否,0.928571,ok,syllables_json.final,tsəŋ335i52,tsəŋ335ʑi52,0.95,,整齐tS~l)335i常书架高头咯书燃燃～。
两边都有,317,195,浑,1693,317,浑,ɸuẽ231,ɦy231,否,是,否,否,0.5,uen231,yu231,否,否,否,否,,unknown_ipa:ɸ,syllables_json.final,ɸuẽ231,ɸuẽ231,0.95,,浑fiue23I
两边都有,317,195,清致,1688,317,清致,tɕʰiŋ33tsʮ55,tɕʰiŋ33tsɿ55,否,是,否,否,0.916667,chin33ts55,chin33tsy55,否,否,否,否,,unknown_ipa:ʮ,syllables_json.final,tɕiŋ33tsʮ55,tɕʰiŋ33tsʮ55,0.95,,清致tc;hil)甘t咄T净：燃些～水丿萍舟。
两边都有,317,195,牢,1697,317,牢,lɒ231,lɒ231,是,是,是,否,1.0,lau231,lau231,是,是,是,否,1.0,ok,syllables_json.final,lɒ231,lɒ231,0.95,,牢10231
