row_id	page	row_index	hanzi	wupin	image	quality	tone_position	syllable_index	wupin_base	wupin_initial	wupin_final	ipa_base	selected_tone	upper_tone	lower_tone	tone_policy	ipa_selected	conversion_error
p205_0010	205	10	篮	laen231	review/images/page_205_0010.png	weak_match	both_upper_lower	0	laen	l	aen	læ̃	231		231	visual_segment_selected_as_lower	læ̃231	
p205_0011	205	11	升萝	seon33lo52	train/images/page_205_0011.png	matched	both_upper_lower	0	seon	s	eon	səŋ	33		33	visual_segment_selected_as_lower	səŋ33	
p205_0011	205	11	升萝	seon33lo52	train/images/page_205_0011.png	matched	both_upper_lower	1	lo	l	o	lɒ	52		52	visual_segment_selected_as_lower	lɒ52	
p205_0012	205	12	斗	teu335	train/images/page_205_0012.png	matched	upper_only	0	teu	t	eu	tə	335	335		visual_segment_single_tone__lower_null	tə335	
p205_0013	205	13	斗斛	teu335woq54	train/images/page_205_0013.png	matched	both_upper_lower	0	teu	t	eu	tə	335	335		visual_segment_single_tone__lower_null	tə335	
p205_0013	205	13	斗斛	teu335woq54	train/images/page_205_0013.png	matched	both_upper_lower	1	woq	w	oq	ɦoʔ	54		54	visual_segment_selected_as_lower	ɦoʔ54	
p205_0014	205	14	车梦	ciu33mon55	review/images/page_205_0014.png	weak_match	upper_only	0	ciu	c	iu	tɕy	33	33		visual_segment_single_tone__lower_null	tɕy33	
p205_0014	205	14	车梦	ciu33mon55	review/images/page_205_0014.png	weak_match	upper_only	1	mon	m	on	moŋ	55	55		visual_segment_single_tone__lower_null	moŋ55	
p205_0015	205	15	麻袋	mo11de55	train/images/page_205_0015.png	matched	both_upper_lower	0	mo	m	o	mɒ	11		11	visual_segment_selected_as_lower	mɒ11	
p205_0015	205	15	麻袋	mo11de55	train/images/page_205_0015.png	matched	both_upper_lower	1	de	d	e	dᴇ	55		55	visual_segment_selected_as_lower	dᴇ55	
p205_0016	205	16	袋皮	de11bi11	train/images/page_205_0016.png	matched	both_upper_lower	0	de	d	e	dᴇ	11		11	visual_segment_selected_as_lower	dᴇ11	
p205_0016	205	16	袋皮	de11bi11	train/images/page_205_0016.png	matched	both_upper_lower	1	bi	b	i	bi	11		11	visual_segment_selected_as_lower	bi11	
p205_0017	205	17	叉袋	tsha33de55	review/images/page_205_0017.png	weak_match	both_upper_lower	0	tsha	tsh	a	tsʰa	33		33	visual_segment_selected_as_lower	tsʰa33	
p205_0017	205	17	叉袋	tsha33de55	review/images/page_205_0017.png	weak_match	both_upper_lower	1	de	d	e	dᴇ	55		55	visual_segment_selected_as_lower	dᴇ55	
p205_0018	205	18	型	zhin231	review/images/page_205_0018.png	low_match	upper_only	0	zhin	zh	in	ʑiŋ	231	231		visual_segment_single_tone__lower_null	ʑiŋ231	
p205_0019	205	19	犁镜	li11cin55	review/images/page_205_0019.png	weak_match	both_upper_lower	0	li	l	i	li	11		11	visual_segment_selected_as_lower	li11	
p205_0019	205	19	犁镜	li11cin55	review/images/page_205_0019.png	weak_match	both_upper_lower	1	cin	c	in	tɕiŋ	55		55	visual_segment_selected_as_lower	tɕiŋ55	
p205_0020	205	20	型轭	zhin11aeq5	review/images/page_205_0020.png	low_match	both_upper_lower	0	zhin	zh	in	ʑiŋ	11		11	visual_segment_selected_as_lower	ʑiŋ11	
p205_0020	205	20	型轭	zhin11aeq5	review/images/page_205_0020.png	low_match	both_upper_lower	1	aeq		aeq	æʔ	5		5	visual_segment_selected_as_lower	æʔ5	
p205_0021	205	21	耙	bo231	train/images/page_205_0021.png	matched	upper_only	0	bo	b	o	bɒ	231	231		visual_segment_single_tone__lower_null	bɒ231	
p205_0022	205	22	秒	miau231	train/images/page_205_0022.png	matched	upper_only	0	miau	m	iau	miɤ	231	231		visual_segment_single_tone__lower_null	miɤ231	
p205_0023	205	23	镰刀	lien11tau52	review/images/page_205_0023.png	weak_match	both_upper_lower	0	lien	l	ien	liẽ	11		11	visual_segment_selected_as_lower	liẽ11	
p205_0023	205	23	镰刀	lien11tau52	review/images/page_205_0023.png	weak_match	both_upper_lower	1	tau	t	au	tɤ	52	52		visual_segment_single_tone__lower_null	tɤ52	
p205_0024	205	24	茅刀	mau11tau52	train/images/page_205_0024.png	matched	both_upper_lower	0	mau	m	au	mɤ	11		11	visual_segment_selected_as_lower	mɤ11	
p205_0024	205	24	茅刀	mau11tau52	train/images/page_205_0024.png	matched	both_upper_lower	1	tau	t	au	tɤ	52		52	visual_segment_selected_as_lower	tɤ52	
p205_0025	205	25	子刀	tsy335tau52	train/images/page_205_0025.png	matched	lower_only	0	tsy	ts	y	tsɿ	335	335		visual_segment_single_tone__lower_null	tsɿ335	
p205_0025	205	25	子刀	tsy335tau52	train/images/page_205_0025.png	matched	lower_only	1	tau	t	au	tɤ	52		52	visual_segment_selected_as_lower	tɤ52	
p205_0026	205	26	锄头	zy11deu52	train/images/page_205_0026.png	matched	both_upper_lower	0	zy	z	y	zɿ	11	11		visual_segment_single_tone__lower_null	zɿ11	
p205_0026	205	26	锄头	zy11deu52	train/images/page_205_0026.png	matched	both_upper_lower	1	deu	d	eu	də	52		52	visual_segment_selected_as_lower	də52	
p205_0027	205	27	半山	poen33saen33	train/images/page_205_0027.png	matched	upper_only	0	poen	p	oen	pø̃	33	33		visual_segment_single_tone__lower_null	pø̃33	
p205_0027	205	27	半山	poen33saen33	train/images/page_205_0027.png	matched	upper_only	1	saen	s	aen	sæ̃	33	33		visual_segment_single_tone__lower_null	sæ̃33	
p206_0000	206	0	山株	saen33tsy52	train/images/page_206_0000.png	matched	both_upper_lower	0	saen	s	aen	sæ̃	33		33	visual_segment_selected_as_lower	sæ̃33	
p206_0000	206	0	山株	saen33tsy52	train/images/page_206_0000.png	matched	both_upper_lower	1	tsy	ts	y	tsɿ	52		52	visual_segment_selected_as_lower	tsɿ52	
p206_0001	206	1	洋镐	yan11kau52	review/images/page_206_0001.png	weak_match	upper_only	0	yan	y	an	ɦaŋ	11	11		visual_segment_single_tone__lower_null	ɦaŋ11	
p206_0001	206	1	洋镐	yan11kau52	review/images/page_206_0001.png	weak_match	upper_only	1	kau	k	au	kɤ	52	52		visual_segment_single_tone__lower_null	kɤ52	
p206_0002	206	2	洋三角	yan11saen55koq54	train/images/page_206_0002.png	matched	lower_only	0	yan	y	an	ɦaŋ	11	11		visual_segment_single_tone__lower_null	ɦaŋ11	
p206_0002	206	2	洋三角	yan11saen55koq54	train/images/page_206_0002.png	matched	lower_only	1	saen	s	aen	sæ̃	55	55		visual_segment_single_tone__lower_null	sæ̃55	
p206_0002	206	2	洋三角	yan11saen55koq54	train/images/page_206_0002.png	matched	lower_only	2	koq	k	oq	koʔ	54		54	visual_segment_selected_as_lower	koʔ54	
p206_0003	206	3	铁铲	thiq3tshaen55	train/images/page_206_0003.png	matched	both_upper_lower	0	thiq	th	iq	tʰiʔ	3	3		visual_segment_single_tone__lower_null	tʰiʔ3	
p206_0003	206	3	铁铲	thiq3tshaen55	train/images/page_206_0003.png	matched	both_upper_lower	1	tshaen	tsh	aen	tsʰæ̃	55		55	visual_segment_selected_as_lower	tsʰæ̃55	
p206_0004	206	4	铁锨	thiq3shien52	review/images/page_206_0004.png	low_match	upper_only	0	thiq	th	iq	tʰiʔ	3	3		visual_segment_single_tone__lower_null	tʰiʔ3	
p206_0004	206	4	铁锨	thiq3shien52	review/images/page_206_0004.png	low_match	upper_only	1	shien	sh	ien	ɕiẽ	52	52		visual_segment_single_tone__lower_null	ɕiẽ52	
p206_0005	206	5	航锨	ghaon11shien52	review/images/page_206_0005.png	weak_match	both_upper_lower	0	ghaon	gh	aon	ɦɒŋ	11	11		visual_segment_single_tone__lower_null	ɦɒŋ11	
p206_0005	206	5	航锨	ghaon11shien52	review/images/page_206_0005.png	weak_match	both_upper_lower	1	shien	sh	ien	ɕiẽ	52		52	visual_segment_selected_as_lower	ɕiẽ52	
p206_0006	206	6	菜锸	tshe33tshaeq3	review/images/page_206_0006.png	low_match	lower_only	0	tshe	tsh	e	tsʰᴇ	33	33		visual_segment_single_tone__lower_null	tsʰᴇ33	
p206_0006	206	6	菜锸	tshe33tshaeq3	review/images/page_206_0006.png	low_match	lower_only	1	tshaeq	tsh	aeq	tsʰæʔ	3		3	visual_segment_selected_as_lower	tsʰæʔ3	
p206_0007	206	7	双齿	saon33tshy55	train/images/page_206_0007.png	matched	both_upper_lower	0	saon	s	aon	sɒŋ	33		33	visual_segment_selected_as_lower	sɒŋ33	
p206_0007	206	7	双齿	saon33tshy55	train/images/page_206_0007.png	matched	both_upper_lower	1	tshy	tsh	y	tsʰɿ	55		55	visual_segment_selected_as_lower	tsʰɿ55	
p206_0008	206	8	铁	thiq45	review/images/page_206_0008.png	weak_match	both_upper_lower	0	thiq	th	iq	tʰiʔ	45		45	visual_segment_selected_as_lower	tʰiʔ45	
p206_0009	206	9	钉耙	tin33bo52	train/images/page_206_0009.png	matched	both_upper_lower	0	tin	t	in	tiŋ	33		33	visual_segment_selected_as_lower	tiŋ33	
p206_0009	206	9	钉耙	tin33bo52	train/images/page_206_0009.png	matched	both_upper_lower	1	bo	b	o	bɒ	52		52	visual_segment_selected_as_lower	bɒ52	
p206_0010	206	10	稻叉	dau115tsha52	train/images/page_206_0010.png	matched	both_upper_lower	0	dau	d	au	dɤ	115		115	visual_segment_selected_as_lower	dɤ115	
p206_0010	206	10	稻叉	dau115tsha52	train/images/page_206_0010.png	matched	both_upper_lower	1	tsha	tsh	a	tsʰa	52		52	visual_segment_selected_as_lower	tsʰa52	
p206_0011	206	11	铡刀	zaeq1tau52	train/images/page_206_0011.png	matched	upper_only	0	zaeq	z	aeq	zæʔ	1	1		visual_segment_single_tone__lower_null	zæʔ1	
p206_0011	206	11	铡刀	zaeq1tau52	train/images/page_206_0011.png	matched	upper_only	1	tau	t	au	tɤ	52	52		visual_segment_single_tone__lower_null	tɤ52	
p206_0012	206	12	磨	mo231	train/images/page_206_0012.png	matched	upper_only	0	mo	m	o	mɒ	231	231		visual_segment_single_tone__lower_null	mɒ231	
p206_0013	206	13	筛	sy52	review/images/page_206_0013.png	low_match	upper_only	0	sy	s	y	sɿ	52	52		visual_segment_single_tone__lower_null	sɿ52	
p206_0014	206	14	筛	sy52	review/images/page_206_0014.png	weak_match	both_upper_lower	0	sy	s	y	sɿ	52		52	visual_segment_selected_as_lower	sɿ52	
p206_0015	206	15	筛眼较大	sy33ngaen55kau55da52	train/images/page_206_0015.png	matched	lower_only	0	sy	s	y	sɿ	33		33	visual_segment_selected_as_lower	sɿ33	
p206_0015	206	15	筛眼较大	sy33ngaen55kau55da52	train/images/page_206_0015.png	matched	lower_only	1	ngaen	ng	aen	ŋæ̃	55		55	visual_segment_selected_as_lower	ŋæ̃55	
p206_0015	206	15	筛眼较大	sy33ngaen55kau55da52	train/images/page_206_0015.png	matched	lower_only	2	kau	k	au	kɤ	55	55		visual_segment_single_tone__lower_null	kɤ55	
p206_0015	206	15	筛眼较大	sy33ngaen55kau55da52	train/images/page_206_0015.png	matched	lower_only	3	da	d	a	da	52	52		visual_segment_single_tone__lower_null	da52	
p206_0016	206	16	米筛	mi115sy52	train/images/page_206_0016.png	matched	both_upper_lower	0	mi	m	i	mi	115		115	visual_segment_selected_as_lower	mi115	
p206_0016	206	16	米筛	mi115sy52	train/images/page_206_0016.png	matched	both_upper_lower	1	sy	s	y	sɿ	52		52	visual_segment_selected_as_lower	sɿ52	
p206_0017	206	17	格筛	kaq3sy52	train/images/page_206_0017.png	matched	lower_only	0	kaq	k	aq	kaʔ	3		3	visual_segment_selected_as_lower	kaʔ3	
p206_0017	206	17	格筛	kaq3sy52	train/images/page_206_0017.png	matched	lower_only	1	sy	s	y	sɿ	52		52	visual_segment_selected_as_lower	sɿ52	
p206_0018	206	18	纱筛	so33sy52	train/images/page_206_0018.png	matched	both_upper_lower	0	so	s	o	sɒ	33		33	visual_segment_selected_as_lower	sɒ33	
p206_0018	206	18	纱筛	so33sy52	train/images/page_206_0018.png	matched	both_upper_lower	1	sy	s	y	sɿ	52	52		visual_segment_single_tone__lower_null	sɿ52	
p206_0019	206	19	筛穰笑	sy33gniaen55shiau52	review/images/page_206_0019.png	low_match	lower_only	0	sy	s	y	sɿ	33	33		visual_segment_single_tone__lower_null	sɿ33	
p206_0019	206	19	筛穰笑	sy33gniaen55shiau52	review/images/page_206_0019.png	low_match	lower_only	1	gniaen	gn	iaen	ȵiæ̃	55	55		visual_segment_single_tone__lower_null	ȵiæ̃55	
p206_0019	206	19	筛穰笑	sy33gniaen55shiau52	review/images/page_206_0019.png	low_match	lower_only	2	shiau	sh	iau	ɕiɤ	52		52	visual_segment_selected_as_lower	ɕiɤ52	
p206_0020	206	20	簸箕	po33ci52	review/images/page_206_0020.png	weak_match	both_upper_lower	0	po	p	o	pɒ	33	33		visual_segment_single_tone__lower_null	pɒ33	
p206_0020	206	20	簸箕	po33ci52	review/images/page_206_0020.png	weak_match	both_upper_lower	1	ci	c	i	tɕi	52		52	visual_segment_selected_as_lower	tɕi52	
p206_0021	206	21	土箕	thu335ci52	review/images/page_206_0021.png	weak_match	upper_only	0	thu	th	u	tʰu	335	335		visual_segment_single_tone__lower_null	tʰu335	
p206_0021	206	21	土箕	thu335ci52	review/images/page_206_0021.png	weak_match	upper_only	1	ci	c	i	tɕi	52	52		visual_segment_single_tone__lower_null	tɕi52	
p206_0022	206	22	粪箕	feen33ci33	review/images/page_206_0022.png	weak_match	upper_only	0	feen	f	een	fẽ	33	33		visual_segment_single_tone__lower_null	fẽ33	
p206_0022	206	22	粪箕	feen33ci33	review/images/page_206_0022.png	weak_match	upper_only	1	ci	c	i	tɕi	33	33		visual_segment_single_tone__lower_null	tɕi33	
p206_0023	206	23	笑	shiau33	review/images/page_206_0023.png	low_match	both_upper_lower	0	shiau	sh	iau	ɕiɤ	33		33	visual_segment_selected_as_lower	ɕiɤ33	
p206_0024	206	24	晒等	sa33teon33	train/images/page_206_0024.png	matched	upper_only	0	sa	s	a	sa	33	33		visual_segment_single_tone__lower_null	sa33	
p206_0024	206	24	晒等	sa33teon33	train/images/page_206_0024.png	matched	upper_only	1	teon	t	eon	təŋ	33	33		visual_segment_single_tone__lower_null	təŋ33	
p206_0025	206	25	等箕	teon335ci52	review/images/page_206_0025.png	weak_match	upper_only	0	teon	t	eon	təŋ	335	335		visual_segment_single_tone__lower_null	təŋ335	
p206_0025	206	25	等箕	teon335ci52	review/images/page_206_0025.png	weak_match	upper_only	1	ci	c	i	tɕi	52	52		visual_segment_single_tone__lower_null	tɕi52	
p206_0026	206	26	簟	dien113	review/images/page_206_0026.png	low_match	upper_only	0	dien	d	ien	diẽ	113	113		visual_segment_single_tone__lower_null	diẽ113	
p206_0027	206	27	草苦	tshau335khu52	review/images/page_206_0027.png	weak_match	upper_only	0	tshau	tsh	au	tsʰɤ	335	335		visual_segment_single_tone__lower_null	tsʰɤ335	
p206_0027	206	27	草苦	tshau335khu52	review/images/page_206_0027.png	weak_match	upper_only	1	khu	kh	u	kʰu	52	52		visual_segment_single_tone__lower_null	kʰu52	
p206_0028	206	28	灰桶	hue33don55	train/images/page_206_0028.png	matched	both_upper_lower	0	hue	h	ue	huᴇ	33		33	visual_segment_selected_as_lower	huᴇ33	
p206_0028	206	28	灰桶	hue33don55	train/images/page_206_0028.png	matched	both_upper_lower	1	don	d	on	doŋ	55		55	visual_segment_selected_as_lower	doŋ55	
p206_0029	206	29	泥锹	gni11chiau52		unmatched	no_image	0	gni	gn	i	ȵi	11	11		tone_position_unknown__lower_null	ȵi11	
p206_0029	206	29	泥锹	gni11chiau52		unmatched	no_image	1	chiau	ch	iau	tɕʰiɤ	52	52		tone_position_unknown__lower_null	tɕʰiɤ52	
p206_0030	206	30	泥锨	gni11shien52	review/images/page_206_0030.png	weak_match	both_upper_lower	0	gni	gn	i	ȵi	11		11	visual_segment_selected_as_lower	ȵi11	
p206_0030	206	30	泥锨	gni11shien52	review/images/page_206_0030.png	weak_match	both_upper_lower	1	shien	sh	ien	ɕiẽ	52		52	visual_segment_selected_as_lower	ɕiẽ52	
p207_0000	207	0	泥折	gni11tseq5	review/images/page_207_0000.png	weak_match	both_upper_lower	0	gni	gn	i	ȵi	11		11	visual_segment_selected_as_lower	ȵi11	
p207_0000	207	0	泥折	gni11tseq5	review/images/page_207_0000.png	weak_match	both_upper_lower	1	tseq	ts	eq	tsᴇʔ	5	5		visual_segment_single_tone__lower_null	tsᴇʔ5	
p207_0001	207	1	风箱	fon33shian52	train/images/page_207_0001.png	matched	both_upper_lower	0	fon	f	on	foŋ	33		33	visual_segment_selected_as_lower	foŋ33	
p207_0001	207	1	风箱	fon33shian52	train/images/page_207_0001.png	matched	both_upper_lower	1	shian	sh	ian	ɕiaŋ	52		52	visual_segment_selected_as_lower	ɕiaŋ52	
p207_0002	207	2	前口	jien11kheu55	train/images/page_207_0002.png	matched	both_upper_lower	0	jien	j	ien	dʑiẽ	11		11	visual_segment_selected_as_lower	dʑiẽ11	
p207_0002	207	2	前口	jien11kheu55	train/images/page_207_0002.png	matched	both_upper_lower	1	kheu	kh	eu	kʰə	55		55	visual_segment_selected_as_lower	kʰə55	
p207_0003	207	3	后口	gheu115kheu52	review/images/page_207_0003.png	weak_match	both_upper_lower	0	gheu	gh	eu	ɦə	115	115		visual_segment_single_tone__lower_null	ɦə115	
p207_0003	207	3	后口	gheu115kheu52	review/images/page_207_0003.png	weak_match	both_upper_lower	1	kheu	kh	eu	kʰə	52		52	visual_segment_selected_as_lower	kʰə52	
p207_0004	207	4	捣白	tau335baq54	review/images/page_207_0004.png	weak_match	lower_only	0	tau	t	au	tɤ	335	335		visual_segment_single_tone__lower_null	tɤ335	
p207_0004	207	4	捣白	tau335baq54	review/images/page_207_0004.png	weak_match	lower_only	1	baq	b	aq	baʔ	54		54	visual_segment_selected_as_lower	baʔ54	
p207_0005	207	5	舂米的石臼	saon33mi55tiq5zaq5jieu52	train/images/page_207_0005.png	matched	no_detected_tone_digits	0	saon	s	aon	sɒŋ	33	33		visual_segment_single_tone__lower_null	sɒŋ33	
p207_0005	207	5	舂米的石臼	saon33mi55tiq5zaq5jieu52	train/images/page_207_0005.png	matched	no_detected_tone_digits	1	mi	m	i	mi	55	55		visual_segment_single_tone__lower_null	mi55	
p207_0005	207	5	舂米的石臼	saon33mi55tiq5zaq5jieu52	train/images/page_207_0005.png	matched	no_detected_tone_digits	2	tiq	t	iq	tiʔ	5	5		visual_segment_single_tone__lower_null	tiʔ5	
p207_0005	207	5	舂米的石臼	saon33mi55tiq5zaq5jieu52	train/images/page_207_0005.png	matched	no_detected_tone_digits	3	zaq	z	aq	zaʔ	5	5		visual_segment_single_tone__lower_null	zaʔ5	
p207_0005	207	5	舂米的石臼	saon33mi55tiq5zaq5jieu52	train/images/page_207_0005.png	matched	no_detected_tone_digits	4	jieu	j	ieu	dʑiə	52	52		visual_segment_single_tone__lower_null	dʑiə52	
p207_0006	207	6	捣槌	tau335dzy52	review/images/page_207_0006.png	weak_match	both_upper_lower	0	tau	t	au	tɤ	335	335		visual_segment_single_tone__lower_null	tɤ335	
p207_0006	207	6	捣槌	tau335dzy52	review/images/page_207_0006.png	weak_match	both_upper_lower	1	dzy	dz	y	dzɿ	52		52	visual_segment_selected_as_lower	dzɿ52	
p207_0007	207	7	水碓	sy335te52	review/images/page_207_0007.png	weak_match	upper_only	0	sy	s	y	sɿ	335	335		visual_segment_single_tone__lower_null	sɿ335	
p207_0007	207	7	水碓	sy335te52	review/images/page_207_0007.png	weak_match	upper_only	1	te	t	e	tᴇ	52	52		visual_segment_single_tone__lower_null	tᴇ52	
p207_0008	207	8	脚碓	ciaq3te55	review/images/page_207_0008.png	weak_match	both_upper_lower	0	ciaq	c	iaq	tɕiaʔ	3		3	visual_segment_selected_as_lower	tɕiaʔ3	
p207_0008	207	8	脚碓	ciaq3te55	review/images/page_207_0008.png	weak_match	both_upper_lower	1	te	t	e	tᴇ	55		55	visual_segment_selected_as_lower	tᴇ55	
p207_0009	207	9	踏	daeq23	review/images/page_207_0009.png	weak_match	both_upper_lower	0	daeq	d	aeq	dæʔ	23		23	visual_segment_selected_as_lower	dæʔ23	
p207_0010	207	10	电动机	dien11don11ci11	train/images/page_207_0010.png	matched	both_upper_lower	0	dien	d	ien	diẽ	11	11		visual_segment_single_tone__lower_null	diẽ11	
p207_0010	207	10	电动机	dien11don11ci11	train/images/page_207_0010.png	matched	both_upper_lower	1	don	d	on	doŋ	11	11		visual_segment_single_tone__lower_null	doŋ11	
p207_0010	207	10	电动机	dien11don11ci11	train/images/page_207_0010.png	matched	both_upper_lower	2	ci	c	i	tɕi	11		11	visual_segment_selected_as_lower	tɕi11	
p207_0011	207	11	马达	mha33daeq5	train/images/page_207_0011.png	matched	both_upper_lower	0	mha	mh	a	hma	33		33	visual_segment_selected_as_lower	hma33	
p207_0011	207	11	马达	mha33daeq5	train/images/page_207_0011.png	matched	both_upper_lower	1	daeq	d	aeq	dæʔ	5		5	visual_segment_selected_as_lower	dæʔ5	
p207_0012	207	12	抽水机	tsheu33sy55ci52	train/images/page_207_0012.png	matched	both_upper_lower	0	tsheu	tsh	eu	tsʰə	33	33		visual_segment_single_tone__lower_null	tsʰə33	
p207_0012	207	12	抽水机	tsheu33sy55ci52	train/images/page_207_0012.png	matched	both_upper_lower	1	sy	s	y	sɿ	55		55	visual_segment_selected_as_lower	sɿ55	
p207_0012	207	12	抽水机	tsheu33sy55ci52	train/images/page_207_0012.png	matched	both_upper_lower	2	ci	c	i	tɕi	52	52		visual_segment_single_tone__lower_null	tɕi52	
p207_0013	207	13	水泵	sy335paon52	train/images/page_207_0013.png	matched	lower_only	0	sy	s	y	sɿ	335	335		visual_segment_single_tone__lower_null	sɿ335	
p207_0013	207	13	水泵	sy335paon52	train/images/page_207_0013.png	matched	lower_only	1	paon	p	aon	pɒŋ	52		52	visual_segment_selected_as_lower	pɒŋ52	
p207_0014	207	14	泵浦	paon33phu33	train/images/page_207_0014.png	matched	upper_only	0	paon	p	aon	pɒŋ	33	33		visual_segment_single_tone__lower_null	pɒŋ33	
p207_0014	207	14	泵浦	paon33phu33	train/images/page_207_0014.png	matched	upper_only	1	phu	ph	u	pʰu	33	33		visual_segment_single_tone__lower_null	pʰu33	
p207_0015	207	15	料	liau11	train/images/page_207_0015.png	matched	upper_only	0	liau	l	iau	liɤ	11	11		visual_segment_single_tone__lower_null	liɤ11	
p207_0016	207	16	料缸	liau11kaon11	train/images/page_207_0016.png	matched	upper_only	0	liau	l	iau	liɤ	11	11		visual_segment_single_tone__lower_null	liɤ11	
p207_0016	207	16	料缸	liau11kaon11	train/images/page_207_0016.png	matched	upper_only	1	kaon	k	aon	kɒŋ	11	11		visual_segment_single_tone__lower_null	kɒŋ11	
p207_0017	207	17	肥料	bi11liau55	train/images/page_207_0017.png	matched	both_upper_lower	0	bi	b	i	bi	11		11	visual_segment_selected_as_lower	bi11	
p207_0017	207	17	肥料	bi11liau55	train/images/page_207_0017.png	matched	both_upper_lower	1	liau	l	iau	liɤ	55		55	visual_segment_selected_as_lower	liɤ55	
p207_0018	207	18	肥田粉	bi11dien55feen52	train/images/page_207_0018.png	matched	both_upper_lower	0	bi	b	i	bi	11		11	visual_segment_selected_as_lower	bi11	
p207_0018	207	18	肥田粉	bi11dien55feen52	train/images/page_207_0018.png	matched	both_upper_lower	1	dien	d	ien	diẽ	55		55	visual_segment_selected_as_lower	diẽ55	
p207_0018	207	18	肥田粉	bi11dien55feen52	train/images/page_207_0018.png	matched	both_upper_lower	2	feen	f	een	fẽ	52		52	visual_segment_selected_as_lower	fẽ52	
p207_0019	207	19	鱼网	yu11maon55	train/images/page_207_0019.png	matched	lower_only	0	yu		yu	ɦy	11	11		visual_segment_single_tone__lower_null	ɦy11	
p207_0019	207	19	鱼网	yu11maon55	train/images/page_207_0019.png	matched	lower_only	1	maon	m	aon	mɒŋ	55		55	visual_segment_selected_as_lower	mɒŋ55	
p207_0020	207	20	扳	paen52	review/images/page_207_0020.png	weak_match	lower_only	0	paen	p	aen	pæ̃	52		52	visual_segment_selected_as_lower	pæ̃52	
p207_0021	207	21	虾	shia52	review/images/page_207_0021.png	weak_match	upper_only	0	shia	sh	ia	ɕia	52	52		visual_segment_single_tone__lower_null	ɕia52	
p207_0022	207	22	兜	teu52	review/images/page_207_0022.png	weak_match	both_upper_lower	0	teu	t	eu	tə	52		52	visual_segment_selected_as_lower	tə52	
p207_0023	207	23	虾篱	shia33li52	train/images/page_207_0023.png	matched	both_upper_lower	0	shia	sh	ia	ɕia	33		33	visual_segment_selected_as_lower	ɕia33	
p207_0023	207	23	虾篱	shia33li52	train/images/page_207_0023.png	matched	both_upper_lower	1	li	l	i	li	52		52	visual_segment_selected_as_lower	li52	
p207_0024	207	24	油漆	yeu11chiq5	train/images/page_207_0024.png	matched	both_upper_lower	0	yeu	y	eu	ɦə	11	11		visual_segment_single_tone__lower_null	ɦə11	
p207_0024	207	24	油漆	yeu11chiq5	train/images/page_207_0024.png	matched	both_upper_lower	1	chiq	ch	iq	tɕʰiʔ	5		5	visual_segment_selected_as_lower	tɕʰiʔ5	
p207_0025	207	25	木头	moq1deu52	train/images/page_207_0025.png	matched	both_upper_lower	0	moq	m	oq	moʔ	1	1		visual_segment_single_tone__lower_null	moʔ1	
p207_0025	207	25	木头	moq1deu52	train/images/page_207_0025.png	matched	both_upper_lower	1	deu	d	eu	də	52		52	visual_segment_selected_as_lower	də52	
p208_0000	208	0	第七章	di11chiq1tsaon11		unmatched	no_image	0	di	d	i	di	11	11		tone_position_unknown__lower_null	di11	
p208_0000	208	0	第七章	di11chiq1tsaon11		unmatched	no_image	1	chiq	ch	iq	tɕʰiʔ	1	1		tone_position_unknown__lower_null	tɕʰiʔ1	
p208_0000	208	0	第七章	di11chiq1tsaon11		unmatched	no_image	2	tsaon	ts	aon	tsɒŋ	11	11		tone_position_unknown__lower_null	tsɒŋ11	
p208_0001	208	1	玻璃	po33li52	val/images/page_208_0001.png	matched	both_upper_lower	0	po	p	o	pɒ	33		33	visual_segment_selected_as_lower	pɒ33	
p208_0001	208	1	玻璃	po33li52	val/images/page_208_0001.png	matched	both_upper_lower	1	li	l	i	li	52		52	visual_segment_selected_as_lower	li52	
p208_0002	208	2	搪瓷	daon11zy52	review/images/page_208_0002.png	low_match	both_upper_lower	0	daon	d	aon	dɒŋ	11		11	visual_segment_selected_as_lower	dɒŋ11	
p208_0002	208	2	搪瓷	daon11zy52	review/images/page_208_0002.png	low_match	both_upper_lower	1	zy	z	y	zɿ	52		52	visual_segment_selected_as_lower	zɿ52	
p208_0003	208	3	黄泥	huaon33gni52	val/images/page_208_0003.png	matched	both_upper_lower	0	huaon	h	uaon	huɒŋ	33	33		visual_segment_single_tone__lower_null	huɒŋ33	
p208_0003	208	3	黄泥	huaon33gni52	val/images/page_208_0003.png	matched	both_upper_lower	1	gni	gn	i	ȵi	52		52	visual_segment_selected_as_lower	ȵi52	
p208_0004	208	4	黄沙	huaon33so52	review/images/page_208_0004.png	weak_match	both_upper_lower	0	huaon	h	uaon	huɒŋ	33		33	visual_segment_selected_as_lower	huɒŋ33	
p208_0004	208	4	黄沙	huaon33so52	review/images/page_208_0004.png	weak_match	both_upper_lower	1	so	s	o	sɒ	52		52	visual_segment_selected_as_lower	sɒ52	
p208_0005	208	5	石灰	zaq1hue52	val/images/page_208_0005.png	matched	both_upper_lower	0	zaq	z	aq	zaʔ	1		1	visual_segment_selected_as_lower	zaʔ1	
p208_0005	208	5	石灰	zaq1hue52	val/images/page_208_0005.png	matched	both_upper_lower	1	hue	h	ue	huᴇ	52	52		visual_segment_single_tone__lower_null	huᴇ52	
